Lon,Lat,LCC_elev_AD1725_C,LCC_elev_AD1725_B,LCC_elev_AD1725_U,NLC_elev_AD1725_C,NLC_elev_AD1725_B,NLC_elev_AD1725_O,HLU_elev_AD1725
10.0000000000,58.0000000000,0.1018674795,0.3731925723,0.5249399482,0.1348779410,0.4941267417,0.3709953174,0.2447432190
10.0000000000,60.0000000000,0.2147161321,0.3200775821,0.4652062858,0.2396101421,0.3571871112,0.4032027467,0.1038938078
10.0000000000,61.0000000000,0.3054055709,0.2415174697,0.4530769594,0.3207714913,0.2536689776,0.4255595312,0.0479030112
10.0000000000,62.0000000000,0.3367833185,0.2051267234,0.4580899582,0.3457587615,0.2105934526,0.4436477859,0.0259586857
10.0000000000,63.0000000000,0.2870487090,0.2426291895,0.4703221015,0.2932846840,0.2479001749,0.4588151411,0.0212625321
10.0000000000,64.0000000000,0.2470961680,0.2631742136,0.4897296185,0.2525253307,0.2689566409,0.4785180283,0.0214994780
10.0000000000,65.0000000000,0.2213398194,0.2631330035,0.5155271771,0.2263379570,0.2690748849,0.5045871581,0.0220826311
11.0000000000,45.0000000000,0.2124903536,0.1234531423,0.6640565042,0.4844849314,0.2814771878,0.2340378807,0.5614097781
11.0000000000,46.0000000000,0.3857292941,0.0835765612,0.5306941447,0.6377723529,0.1381871196,0.2240405275,0.3951928265
11.0000000000,47.0000000000,0.4783800628,0.1066979626,0.4149219746,0.6337443688,0.1413504413,0.2249051899,0.2451529571
11.0000000000,48.0000000000,0.3946575214,0.1652886106,0.4400538680,0.5499971775,0.2303472362,0.2196555863,0.2824371878
11.0000000000,49.0000000000,0.3215688029,0.1726906224,0.5057405747,0.5170447238,0.2776661614,0.2052891148,0.3780638538
11.0000000000,50.0000000000,0.2861780118,0.1903792385,0.5234427497,0.4757653573,0.3165017671,0.2077328756,0.3984891767
11.0000000000,51.0000000000,0.2229766838,0.2279756833,0.5490476329,0.3865869348,0.3952539749,0.2181590903,0.4232172280
11.0000000000,52.0000000000,0.1498143929,0.2415339257,0.6086516813,0.2947621417,0.4752217451,0.2300161132,0.4917447944
11.0000000000,53.0000000000,0.1071470357,0.2554829812,0.6373699831,0.2221792598,0.5297675227,0.2480532175,0.5177451047
11.0000000000,54.0000000000,0.0828326804,0.2830538579,0.6341134617,0.1654893648,0.5655063063,0.2690043289,0.4994682558
11.0000000000,55.0000000000,0.0752895212,0.3206775731,0.6040329057,0.1349528629,0.5747992003,0.2902479368,0.4421050465
11.0000000000,56.0000000000,0.0766578011,0.3576015095,0.5657406895,0.1226310018,0.5720622134,0.3053067848,0.3748905258
11.0000000000,58.0000000000,0.1194814857,0.3858406442,0.4946778700,0.1596784007,0.5156482332,0.3246733660,0.2517367085
11.0000000000,59.0000000000,0.1704515832,0.3734114070,0.4561370099,0.2082968413,0.4563197075,0.3353834512,0.1816890641
11.0000000000,60.0000000000,0.2335925344,0.3361503514,0.4302571142,0.2655785753,0.3821797286,0.3522416960,0.1204390861
11.0000000000,61.0000000000,0.3161777033,0.2649065927,0.4189157039,0.3368156934,0.2821979437,0.3809863630,0.0612738374
11.0000000000,62.0000000000,0.3614301625,0.2120457827,0.4265240548,0.3730246104,0.2188480755,0.4081273141,0.0310822598
11.0000000000,63.0000000000,0.3251995580,0.2307973157,0.4440031264,0.3328268232,0.2362104606,0.4309627162,0.0229166181
11.0000000000,64.0000000000,0.2771169560,0.2590981974,0.4637848466,0.2834238086,0.2649949645,0.4515812269,0.0222523739
11.0000000000,65.0000000000,0.2398107858,0.2725784637,0.4876107505,0.2454051939,0.2789372902,0.4756575159,0.0227966167
12.0000000000,45.0000000000,0.2174922062,0.1323406613,0.6501671325,0.4976596522,0.3028182417,0.1995221062,0.5629699830
12.0000000000,46.0000000000,0.4018141445,0.0864854437,0.5117004118,0.6666388295,0.1434856282,0.1898755422,0.3972536152
12.0000000000,47.0000000000,0.5186303256,0.0969719145,0.3843977599,0.6868460315,0.1284243735,0.1847295950,0.2449103558
12.0000000000,48.0000000000,0.4475029643,0.1545647533,0.3979322824,0.6056479622,0.2091870564,0.1851649814,0.2611170312
12.0000000000,49.0000000000,0.3981362356,0.1546074871,0.4472562773,0.5950078275,0.2310582580,0.1739339145,0.3308722723
12.0000000000,50.0000000000,0.3708177798,0.1726940215,0.4564881987,0.5602413155,0.2609106980,0.1788479865,0.3381106149
12.0000000000,51.0000000000,0.2699619921,0.2183916417,0.5116463662,0.4463990032,0.3611242101,0.1924767867,0.3952450831
12.0000000000,52.0000000000,0.1790290685,0.2294507854,0.5915201461,0.3472067089,0.4449939485,0.2077993426,0.4843732455
12.0000000000,53.0000000000,0.1373182114,0.2530244983,0.6096572903,0.2705699011,0.4985559656,0.2308741333,0.4924852660
12.0000000000,54.0000000000,0.1063639486,0.2911473835,0.6024886680,0.2003144907,0.5483158591,0.2513696502,0.4690152061
12.0000000000,55.0000000000,0.0909633742,0.3269004866,0.5821361392,0.1592968909,0.5724747090,0.2682284000,0.4289695572
12.0000000000,56.0000000000,0.0897934826,0.3608238013,0.5493827161,0.1438270505,0.5779508893,0.2782220602,0.3756843219
12.0000000000,57.0000000000,0.1142448474,0.3841287033,0.5016264493,0.1614899330,0.5429821998,0.2955278672,0.2925574660
12.0000000000,58.0000000000,0.1575097766,0.3903712484,0.4521189749,0.2004044434,0.4966811231,0.3029144335,0.2140404975
12.0000000000,59.0000000000,0.2121361326,0.3693507213,0.4185131461,0.2533692255,0.4411417567,0.3054890179,0.1627391520
12.0000000000,60.0000000000,0.2782949400,0.3249576957,0.3967473643,0.3134883890,0.3660521622,0.3204594488,0.1122639632
12.0000000000,61.0000000000,0.3504189847,0.2595605788,0.3900204365,0.3738401448,0.2769089821,0.3492508730,0.0626502008
12.0000000000,62.0000000000,0.3888598477,0.2102381620,0.4009019902,0.4025874617,0.2176600349,0.3797525034,0.0340984638
12.0000000000,63.0000000000,0.3670971421,0.2128162357,0.4200866223,0.3761778429,0.2180805659,0.4057415912,0.0241393826
12.0000000000,64.0000000000,0.3231290845,0.2368913407,0.4399795748,0.3304074419,0.2422272264,0.4273653316,0.0220284308
12.0000000000,65.0000000000,0.2772284601,0.2574731854,0.4652983544,0.2833684278,0.2631756195,0.4534559527,0.0216677901
12.0000000000,66.0000000000,0.2293347444,0.2800833923,0.4905818633,0.2343800793,0.2862451909,0.4793747298,0.0215262957
13.0000000000,46.0000000000,0.4598999084,0.0995232320,0.4405768596,0.6858135330,0.1484113784,0.1657750886,0.3294096919
13.0000000000,47.0000000000,0.5643699481,0.0921158161,0.3435142358,0.7249503199,0.1183255604,0.1567241197,0.2215053465
13.0000000000,48.0000000000,0.5186691594,0.1343857724,0.3469450681,0.6691804270,0.1733828336,0.1574367393,0.2249188134
13.0000000000,49.0000000000,0.4743341341,0.1397570381,0.3859088279,0.6574650793,0.1937144421,0.1488204787,0.2785409461
13.0000000000,50.0000000000,0.4256102528,0.1614969334,0.4128928138,0.6124049792,0.2323758074,0.1552192135,0.3050183011
13.0000000000,51.0000000000,0.3140650987,0.1994507839,0.4864841174,0.5055439796,0.3210517292,0.1734042912,0.3787581073
13.0000000000,52.0000000000,0.2123268225,0.2196588353,0.5680143421,0.3958567634,0.4095263828,0.1946168539,0.4636271445
13.0000000000,53.0000000000,0.1651417370,0.2469088930,0.5879493700,0.3114473236,0.4656552322,0.2228974442,0.4697602950
13.0000000000,54.0000000000,0.1313655336,0.2853108122,0.5833236542,0.2378387282,0.5165583303,0.2456029415,0.4476697104
13.0000000000,55.0000000000,0.1162962176,0.3221521690,0.5615516134,0.1949704187,0.5400875845,0.2649419967,0.4035186548
13.0000000000,56.0000000000,0.1232398521,0.3501070347,0.5266531132,0.1873333061,0.5321874958,0.2804791981,0.3421359249
13.0000000000,57.0000000000,0.1613383581,0.3719971570,0.4666644850,0.2137477744,0.4928373224,0.2934149032,0.2451928049
13.0000000000,58.0000000000,0.2102248666,0.3773284086,0.4124467249,0.2547986747,0.4573330453,0.2878682800,0.1749373625
13.0000000000,59.0000000000,0.2634696616,0.3551812473,0.3813490911,0.3074459089,0.4144652584,0.2780888327,0.1430373473
13.0000000000,60.0000000000,0.3320157632,0.3035280854,0.3644561513,0.3711077169,0.3392658641,0.2896264189,0.1053385633
13.0000000000,61.0000000000,0.3876503130,0.2553822550,0.3569674320,0.4144803382,0.2730577530,0.3124619088,0.0647317200
13.0000000000,62.0000000000,0.4089378892,0.2211619366,0.3699001742,0.4256651446,0.2302083769,0.3441264785,0.0392967468
13.0000000000,63.0000000000,0.4004626271,0.2185508720,0.3809865009,0.4118428032,0.2247615574,0.3633956394,0.0276323295
13.0000000000,64.0000000000,0.3822993063,0.2163807850,0.4013199087,0.3910383696,0.2213270805,0.3876345499,0.0223483523
13.0000000000,65.0000000000,0.3398594952,0.2234542791,0.4366862258,0.3467307408,0.2279720555,0.4252972037,0.0198172380
13.0000000000,66.0000000000,0.2672742608,0.2595128993,0.4732128400,0.2725492029,0.2646346627,0.4628161344,0.0193540912
13.0000000000,67.0000000000,0.2100216683,0.2893272456,0.5006510861,0.2140962453,0.2949404100,0.4909633447,0.0190315202
14.0000000000,46.0000000000,0.5210872412,0.1063674531,0.3725453057,0.7066171837,0.1442389377,0.1491438785,0.2625607568
14.0000000000,47.0000000000,0.5801880427,0.0959251746,0.3238867827,0.7362518859,0.1217279321,0.1420201820,0.2119707211
14.0000000000,48.0000000000,0.5421938446,0.1256050733,0.3322010821,0.6954447618,0.1611073072,0.1434479310,0.2203638960
14.0000000000,49.0000000000,0.4727302514,0.1396199320,0.3876498166,0.6635560058,0.1959799360,0.1404640582,0.2875804797
14.0000000000,50.0000000000,0.4114512322,0.1605432171,0.4280055507,0.6132681175,0.2392896869,0.1474421957,0.3290842610
14.0000000000,51.0000000000,0.3251145147,0.1853341122,0.4895513731,0.5324205612,0.3035105712,0.1640688676,0.3893652155
14.0000000000,52.0000000000,0.2503888856,0.2140879010,0.5355232135,0.4372711667,0.3738762845,0.1888525488,0.4273830413
14.0000000000,53.0000000000,0.2003359263,0.2444124432,0.5552516305,0.3501686118,0.4272102739,0.2226211143,0.4278872534
14.0000000000,54.0000000000,0.1643269606,0.2761328425,0.5595401968,0.2793426731,0.4694037183,0.2512536086,0.4117369937
14.0000000000,56.0000000000,0.1616036811,0.3320437576,0.5063525614,0.2342534358,0.4813157136,0.2844308506,0.3101331450
14.0000000000,57.0000000000,0.2098042790,0.3419575307,0.4482381903,0.2693613883,0.4390289637,0.2916096480,0.2211048497
14.0000000000,58.0000000000,0.2622811323,0.3409872500,0.3967316178,0.3131593996,0.4071332220,0.2797073785,0.1624676358
14.0000000000,59.0000000000,0.3210185740,0.3169472506,0.3620341754,0.3717284213,0.3670139695,0.2612576092,0.1364163847
14.0000000000,60.0000000000,0.3763416468,0.2845874080,0.3390709452,0.4217020821,0.3188887105,0.2594092074,0.1075651205
14.0000000000,61.0000000000,0.4285372775,0.2498502412,0.3216124813,0.4614904602,0.2690629471,0.2694465927,0.0714059891
14.0000000000,62.0000000000,0.4419489454,0.2345132203,0.3235378343,0.4635911687,0.2459973239,0.2904115074,0.0466838559
14.0000000000,63.0000000000,0.4342631412,0.2323579561,0.3333789027,0.4488866492,0.2401824480,0.3109309028,0.0325772844
14.0000000000,64.0000000000,0.4360189427,0.2115264449,0.3524546124,0.4467718712,0.2167430273,0.3364851015,0.0240680517
14.0000000000,65.0000000000,0.3958544596,0.2057167204,0.3984288199,0.4035744331,0.2097286182,0.3866969487,0.0191289954
14.0000000000,66.0000000000,0.3258220863,0.2238286360,0.4503492778,0.3314519369,0.2276961509,0.4408519122,0.0169854208
14.0000000000,67.0000000000,0.2250207202,0.2991904335,0.4757888462,0.2291156717,0.3046351334,0.4662491949,0.0178728561
14.0000000000,68.0000000000,0.1930099393,0.3114953731,0.4954946876,0.1963282048,0.3168506640,0.4868211313,0.0169016241
14.0000000000,69.0000000000,0.1706892211,0.3203603735,0.5089504054,0.1734787157,0.3255958742,0.5009254101,0.0160797512
15.0000000000,45.0000000000,0.4900503040,0.1345291667,0.3754205293,0.6700502937,0.1839429686,0.1460067377,0.2686365358
15.0000000000,46.0000000000,0.5051793857,0.1302629500,0.3645576643,0.6809010327,0.1755736273,0.1435253400,0.2580722286
15.0000000000,47.0000000000,0.5448155601,0.1108173988,0.3443670412,0.7171245625,0.1458656551,0.1370097823,0.2402776469
15.0000000000,48.0000000000,0.5039990963,0.1298411529,0.3661597507,0.6854513989,0.1765872212,0.1379613799,0.2647194284
15.0000000000,49.0000000000,0.4400046354,0.1360850232,0.4239103414,0.6592542785,0.2038947469,0.1368509746,0.3325721959
15.0000000000,50.0000000000,0.4202691550,0.1502892297,0.4294416153,0.6311863919,0.2257137254,0.1430998827,0.3341599876
15.0000000000,51.0000000000,0.3604400133,0.1793850021,0.4601749847,0.5597583595,0.2785824292,0.1616592113,0.3560792668
15.0000000000,52.0000000000,0.2990571927,0.2124100604,0.4885327468,0.4736904070,0.3364460391,0.1898635539,0.3686652963
15.0000000000,53.0000000000,0.2556007959,0.2411602526,0.5032389514,0.3972596556,0.3748158865,0.2279244578,0.3565900984
15.0000000000,54.0000000000,0.2150372378,0.2750390969,0.5099236653,0.3248034191,0.4154333455,0.2597632354,0.3379465083
15.0000000000,55.0000000000,0.1855238103,0.2959803666,0.5184958230,0.2772712869,0.4423521542,0.2803765589,0.3308942574
15.0000000000,57.0000000000,0.2352052361,0.3075021025,0.4572926613,0.3062752659,0.4004174812,0.2933072530,0.2320462592
15.0000000000,58.0000000000,0.2851162085,0.3081952145,0.4066885770,0.3498055798,0.3781209292,0.2720734910,0.1849295009
15.0000000000,59.0000000000,0.3353399249,0.2942522468,0.3704078283,0.4020648668,0.3528016846,0.2451334486,0.1659556639
15.0000000000,60.0000000000,0.3959904019,0.2696365656,0.3343730326,0.4565960840,0.3109040001,0.2324999158,0.1327336880
15.0000000000,61.0000000000,0.4537478147,0.2477448288,0.2985073565,0.4982908299,0.2720651700,0.2296440001,0.0893916012
15.0000000000,62.0000000000,0.4754689605,0.2342710033,0.2902600363,0.5037366923,0.2481989574,0.2480643503,0.0561160865
15.0000000000,63.0000000000,0.4692532545,0.2314214792,0.2993252663,0.4871713933,0.2402581620,0.2725704447,0.0367799485
15.0000000000,64.0000000000,0.4522682491,0.2242597861,0.3234719647,0.4644433251,0.2302968669,0.3052598081,0.0262143416
15.0000000000,65.0000000000,0.4239050418,0.2106487376,0.3654462206,0.4322834869,0.2148121910,0.3529043220,0.0193818302
15.0000000000,66.0000000000,0.3720083246,0.2133390740,0.4146526014,0.3780346934,0.2167950718,0.4051702348,0.0159413116
15.0000000000,67.0000000000,0.2694652480,0.2828136956,0.4477210564,0.2738727504,0.2874395316,0.4386877179,0.0160932492
15.0000000000,68.0000000000,0.2156220300,0.3195877202,0.4647902498,0.2190752270,0.3247059327,0.4562188403,0.0157626084
15.0000000000,69.0000000000,0.1786828985,0.3479501747,0.4733669268,0.1814641482,0.3533661173,0.4651697345,0.0153267172
16.0000000000,45.0000000000,0.4936898993,0.1513518147,0.3549582860,0.6575226491,0.2015784530,0.1408988979,0.2491667018
16.0000000000,46.0000000000,0.4811447060,0.1509641420,0.3678911520,0.6538621460,0.2051560303,0.1409818238,0.2641496239
16.0000000000,47.0000000000,0.4685355418,0.1442729413,0.3871915169,0.6587344334,0.2028395836,0.1384259830,0.2887337930
16.0000000000,48.0000000000,0.4077315464,0.1481763235,0.4440921301,0.6323266564,0.2297978658,0.1378754779,0.3551884262
16.0000000000,49.0000000000,0.3596185158,0.1335304832,0.5068510010,0.6287682842,0.2334688820,0.1377628338,0.4280587543
16.0000000000,50.0000000000,0.3843960746,0.1450187508,0.4705851746,0.6210803516,0.2343111771,0.1446084712,0.3810847926
16.0000000000,51.0000000000,0.3652995689,0.1814992371,0.4532011940,0.5602291833,0.2783500940,0.1614207226,0.3479461981
16.0000000000,52.0000000000,0.3105926141,0.2048810005,0.4845263853,0.4864551035,0.3208878891,0.1926570074,0.3615184384
16.0000000000,53.0000000000,0.2756668220,0.2265221605,0.4978110176,0.4208810564,0.3458482436,0.2332707000,0.3450244011
16.0000000000,54.0000000000,0.2414003477,0.2598083858,0.4987912664,0.3520739462,0.3789214245,0.2690046293,0.3143475956
16.0000000000,55.0000000000,0.2108512517,0.2754716935,0.5136770548,0.3062032866,0.4000466547,0.2937500587,0.3114010823
16.0000000000,57.0000000000,0.2316882249,0.2818121236,0.4864996516,0.3221526175,0.3918477656,0.2859996169,0.2808122227
16.0000000000,58.0000000000,0.2796911845,0.2781846021,0.4421242134,0.3698561776,0.3678639132,0.2622799092,0.2437839317
16.0000000000,59.0000000000,0.3269203103,0.2694830725,0.4035966173,0.4200268054,0.3462315142,0.2337416803,0.2216679840
16.0000000000,60.0000000000,0.3829904615,0.2592022370,0.3578073015,0.4670597802,0.3160990992,0.2168411206,0.1799969133
16.0000000000,61.0000000000,0.4412847288,0.2496366173,0.3090786539,0.5021645685,0.2840765973,0.2137588343,0.1212348371
16.0000000000,62.0000000000,0.4838128681,0.2345729065,0.2816142254,0.5209148780,0.2525615275,0.2265235945,0.0712247076
16.0000000000,63.0000000000,0.4842227497,0.2323780653,0.2833991850,0.5060710869,0.2428630628,0.2510658503,0.0431724668
16.0000000000,64.0000000000,0.4663350395,0.2298388483,0.3038261122,0.4800684989,0.2366075495,0.2833239516,0.0286072915
16.0000000000,65.0000000000,0.4339477590,0.2283971473,0.3376550937,0.4430369888,0.2331810277,0.3237819835,0.0205157358
16.0000000000,66.0000000000,0.3968371502,0.2229019087,0.3802609411,0.4033674081,0.2265699296,0.3700626622,0.0161893545
16.0000000000,67.0000000000,0.3294639467,0.2518811894,0.4186548639,0.3343598350,0.2556241852,0.4100159799,0.0146425729
16.0000000000,68.0000000000,0.2364954189,0.3363340225,0.4271705586,0.2401415744,0.3415194344,0.4183389912,0.0151833580
16.0000000000,69.0000000000,0.1891354330,0.3779248037,0.4329397633,0.1920064451,0.3836615747,0.4243319802,0.0149526859
17.0000000000,45.0000000000,0.4878442924,0.1585068849,0.3536488227,0.6490209139,0.2108752422,0.1401038439,0.2483381014
17.0000000000,46.0000000000,0.4589824591,0.1583593911,0.3826581498,0.6400226873,0.2208223889,0.1391549238,0.2828653293
17.0000000000,47.0000000000,0.4257701534,0.1605436363,0.4136862103,0.6250675910,0.2356920118,0.1392403972,0.3188414188
17.0000000000,48.0000000000,0.3645042210,0.1533250156,0.4821707634,0.6059484729,0.2548860993,0.1391654278,0.3984567380
17.0000000000,49.0000000000,0.3253826662,0.1388076332,0.5358097006,0.6011399896,0.2564451885,0.1424148219,0.4587239713
17.0000000000,50.0000000000,0.3338121721,0.1531066253,0.5130812026,0.5821146839,0.2669933040,0.1508920121,0.4265525653
17.0000000000,51.0000000000,0.3304308496,0.1792490940,0.4903200564,0.5386411979,0.2921971325,0.1691616695,0.3865473885
17.0000000000,52.0000000000,0.3009442985,0.1989600167,0.5000956848,0.4813477660,0.3182281906,0.2004240433,0.3747882099
17.0000000000,53.0000000000,0.2730102285,0.2148021422,0.5121876294,0.4260373869,0.3352026181,0.2387599950,0.3591871585
17.0000000000,54.0000000000,0.2538380199,0.2380800718,0.5080819082,0.3751321619,0.3518444245,0.2730234136,0.3233370909
17.0000000000,55.0000000000,0.2232472948,0.2540268860,0.5227258192,0.3297868584,0.3752552915,0.2949578501,0.3230558189
17.0000000000,59.0000000000,0.3157473444,0.2482084052,0.4360442504,0.4335286125,0.3407960430,0.2256753446,0.2716804952
17.0000000000,60.0000000000,0.3597054244,0.2514426548,0.3888519208,0.4663926105,0.3260195377,0.2075878518,0.2287497351
17.0000000000,61.0000000000,0.4109345427,0.2570563282,0.3320091292,0.4899669780,0.3064943421,0.2035386799,0.1613015548
17.0000000000,62.0000000000,0.4618659488,0.2495400867,0.2885939646,0.5097410099,0.2754063514,0.2148526387,0.0939203639
17.0000000000,63.0000000000,0.4903161994,0.2326001093,0.2770836913,0.5170085072,0.2452626191,0.2377288737,0.0516283724
17.0000000000,64.0000000000,0.4823411810,0.2272937695,0.2903650495,0.4981729542,0.2347541804,0.2670728653,0.0317796723
17.0000000000,65.0000000000,0.4380860118,0.2457265040,0.3161874842,0.4482216346,0.2514116687,0.3003666967,0.0226129709
17.0000000000,66.0000000000,0.4018756895,0.2484021368,0.3497221737,0.4090729266,0.2528507987,0.3380762747,0.0175940196
17.0000000000,67.0000000000,0.3700352062,0.2436932262,0.3862715676,0.3754269169,0.2472440326,0.3773290505,0.0143615453
17.0000000000,68.0000000000,0.2763951581,0.3236132953,0.3999915467,0.2804425130,0.3283520827,0.3912054043,0.0144320308
17.0000000000,69.0000000000,0.2026625632,0.4048553369,0.3924820998,0.2057184626,0.4109600518,0.3833214856,0.0148547648
17.0000000000,70.0000000000,0.1820209138,0.4165387441,0.4014403421,0.1845931995,0.4224251922,0.3929816083,0.0139348888
18.0000000000,45.0000000000,0.4311180994,0.1727128426,0.3961690580,0.6140745176,0.2460081255,0.1399173569,0.2979384634
18.0000000000,46.0000000000,0.3996881674,0.1672994812,0.4330123514,0.6069253281,0.2540437790,0.1390308929,0.3414541313
18.0000000000,47.0000000000,0.3812483196,0.1664433942,0.4523082862,0.5984754404,0.2612792727,0.1402452869,0.3629674773
18.0000000000,48.0000000000,0.3684307506,0.1510179037,0.4805513456,0.6088790812,0.2495764599,0.1415444589,0.3949032541
18.0000000000,49.0000000000,0.3631181088,0.1466271315,0.4902547597,0.6065582739,0.2449282964,0.1485134296,0.4013467058
18.0000000000,50.0000000000,0.3369559376,0.1683634624,0.4946805999,0.5602126569,0.2799159536,0.1598713894,0.3985213767
18.0000000000,51.0000000000,0.3092386020,0.1803348392,0.5104265588,0.5181338178,0.3021536708,0.1797125115,0.4031684647
18.0000000000,52.0000000000,0.2793743800,0.1964531670,0.5241724530,0.4648731751,0.3268939961,0.2082328288,0.3990309724
18.0000000000,53.0000000000,0.2534284013,0.2082240480,0.5383475507,0.4165888233,0.3422813334,0.2411298433,0.3916581839
18.0000000000,54.0000000000,0.2415538136,0.2258623808,0.5325838056,0.3776816033,0.3531472546,0.2691711421,0.3604300249
18.0000000000,55.0000000000,0.2298270817,0.2370553916,0.5331175268,0.3513463582,0.3623965806,0.2862570612,0.3458674715
18.0000000000,58.0000000000,0.3059071775,0.2440583617,0.4500344608,0.4223103782,0.3369269719,0.2407626499,0.2756342412
18.0000000000,60.0000000000,0.3676724771,0.2402685759,0.3920589469,0.4813402500,0.3145487998,0.2041109501,0.2361484893
18.0000000000,61.0000000000,0.4122954830,0.2465570098,0.3411475072,0.4995291634,0.2987236628,0.2017471738,0.1746318069
18.0000000000,63.0000000000,0.4823261788,0.2408465749,0.2768272463,0.5134002580,0.2563632229,0.2302365190,0.0605260297
18.0000000000,64.0000000000,0.4787940357,0.2381748159,0.2830311485,0.4973459772,0.2474034297,0.2552505931,0.0373018832
18.0000000000,65.0000000000,0.4479622860,0.2511248887,0.3009128252,0.4597790432,0.2577492898,0.2824716670,0.0257009478
18.0000000000,66.0000000000,0.4074762204,0.2653462001,0.3271775795,0.4157085014,0.2707070147,0.3135844839,0.0198030133
18.0000000000,67.0000000000,0.3816136558,0.2620201067,0.3563662375,0.3876453792,0.2661615539,0.3461930669,0.0155599002
18.0000000000,68.0000000000,0.3229603708,0.2997278193,0.3773118099,0.3275437939,0.3039815283,0.3684746778,0.0139933138
18.0000000000,69.0000000000,0.2260451377,0.4059544249,0.3680004374,0.2294153788,0.4120070404,0.3585775808,0.0146905633
18.0000000000,70.0000000000,0.1931576712,0.4326348699,0.3742074589,0.1958714645,0.4387132287,0.3654153068,0.0138549704
19.0000000000,45.0000000000,0.3774504988,0.1832283681,0.4393211331,0.5787342221,0.2809388977,0.1403268803,0.3477999323
19.0000000000,46.0000000000,0.3525002924,0.1800513366,0.4674483710,0.5690236399,0.2906478919,0.1403284682,0.3805173147
19.0000000000,47.0000000000,0.3670278151,0.1805751652,0.4523970197,0.5745084199,0.2826541983,0.1428373818,0.3611445849
19.0000000000,48.0000000000,0.4060217377,0.1532130499,0.4407652124,0.6199971240,0.2339570557,0.1460458203,0.3451231918
19.0000000000,49.0000000000,0.4236065364,0.1501478088,0.4262456548,0.6239707158,0.2211671155,0.1548621687,0.3211115111
19.0000000000,50.0000000000,0.3614292569,0.1820355153,0.4565352278,0.5530024037,0.2785222158,0.1684753805,0.3464237144
19.0000000000,51.0000000000,0.2924223080,0.1880639562,0.5195137358,0.4944776869,0.3180107245,0.1875115885,0.4086238555
19.0000000000,52.0000000000,0.2683765231,0.2021277125,0.5294957643,0.4485694050,0.3378399373,0.2135906577,0.4017056889
19.0000000000,53.0000000000,0.2554079196,0.2113130099,0.5332790705,0.4159062015,0.3441020599,0.2399917386,0.3859001893
19.0000000000,54.0000000000,0.2507726486,0.2299098166,0.5193175348,0.3854142418,0.3533500091,0.2612357491,0.3493425480
19.0000000000,55.0000000000,0.2522889768,0.2359322304,0.5117787928,0.3775377652,0.3530607169,0.2694015179,0.3317516815
19.0000000000,64.0000000000,0.4687126494,0.2482268512,0.2830604994,0.4906601966,0.2598501145,0.2494896889,0.0447306453
19.0000000000,65.0000000000,0.4484544635,0.2591556681,0.2923898685,0.4625093498,0.2672777936,0.2702128566,0.0303883290
19.0000000000,66.0000000000,0.4045472740,0.2823752615,0.3130774644,0.4139257376,0.2889214584,0.2971528039,0.0226573580
19.0000000000,67.0000000000,0.3691318345,0.2946788748,0.3361892907,0.3757726268,0.2999802360,0.3242471372,0.0176723683
19.0000000000,68.0000000000,0.3332844330,0.3086377834,0.3580777836,0.3382617521,0.3132470257,0.3484912221,0.0147144010
19.0000000000,69.0000000000,0.2576732984,0.3766987849,0.3656279167,0.2613912411,0.3821341346,0.3564746243,0.0142236698
19.0000000000,70.0000000000,0.2052682136,0.4312996458,0.3634321406,0.2081636764,0.4373834523,0.3544528713,0.0139095488
20.0000000000,45.0000000000,0.3423374821,0.1957048675,0.4619576503,0.5458704699,0.3120590458,0.1420704843,0.3728594951
20.0000000000,46.0000000000,0.3321332443,0.1957328085,0.4721339472,0.5390662569,0.3176825995,0.1432511436,0.3838730582
20.0000000000,47.0000000000,0.3446766994,0.1985496882,0.4567736123,0.5418465456,0.3121286205,0.1460248339,0.3638850294
20.0000000000,48.0000000000,0.3950790278,0.1782459990,0.4266749732,0.5840031516,0.2634820324,0.1525148160,0.3234984663
20.0000000000,49.0000000000,0.4214461653,0.1742266190,0.4043272157,0.5927104699,0.2450275972,0.1622619329,0.2889510365
20.0000000000,50.0000000000,0.3621654293,0.2059534115,0.4318811592,0.5260105799,0.2991275938,0.1748618264,0.3114864165
20.0000000000,51.0000000000,0.2814649070,0.2034526911,0.5150824019,0.4676798875,0.3380553999,0.1942647126,0.3981676045
20.0000000000,52.0000000000,0.2648694971,0.2165673265,0.5185631764,0.4315009385,0.3528115002,0.2156875614,0.3861670427
20.0000000000,53.0000000000,0.2655330641,0.2202300470,0.5142368889,0.4172123166,0.3460310617,0.2367566217,0.3635541101
20.0000000000,54.0000000000,0.2784374205,0.2370974659,0.4844651136,0.4038442977,0.3438850260,0.2522706763,0.3105327422
20.0000000000,55.0000000000,0.2925637160,0.2453687772,0.4620675068,0.4054397254,0.3400361842,0.2545240904,0.2784039212
20.0000000000,64.0000000000,0.4478054179,0.2624907450,0.2897038371,0.4731254691,0.2773326358,0.2495418951,0.0535165677
20.0000000000,65.0000000000,0.4253332929,0.2783274393,0.2963392678,0.4421196360,0.2893120012,0.2685683628,0.0379678750
20.0000000000,66.0000000000,0.3930594874,0.2954210605,0.3115194520,0.4039192647,0.3035832014,0.2924975338,0.0268860098
20.0000000000,67.0000000000,0.3639161938,0.3046363477,0.3314474585,0.3712762426,0.3107974870,0.3179262704,0.0198236458
