Lon,Lat,LCC_all_BC1000_C,LCC_all_BC1000_B,LCC_all_BC1000_U,NLC_all_BC1000_C,NLC_all_BC1000_B,NLC_all_BC1000_O,HLU_all_BC1000
21.0000000000,67.0000000000,0.4161754336,0.3971963767,0.1866281896,0.4210908073,0.4018875921,0.1770216006,0.0116729540
21.0000000000,68.0000000000,0.4083419537,0.3918018105,0.1998562358,0.4120004004,0.3953120695,0.1926875301,0.0088797163
21.0000000000,69.0000000000,0.3363903002,0.3921470076,0.2714626922,0.3389026791,0.3950758134,0.2660215075,0.0074132754
21.0000000000,70.0000000000,0.2496510972,0.4106284882,0.3397204146,0.2515560674,0.4137618012,0.3346821314,0.0075727459
21.0000000000,71.0000000000,0.2878372091,0.4505119864,0.2616508045,0.2898706421,0.4536946393,0.2564347186,0.0070149670
22.0000000000,45.0000000000,0.5165075613,0.2805095992,0.2029828396,0.5558613486,0.3018822100,0.1422564414,0.0707978481
22.0000000000,46.0000000000,0.6033807563,0.2432257307,0.1533935130,0.6442148207,0.2596861415,0.0960990378,0.0633857886
22.0000000000,47.0000000000,0.5286018749,0.2917534789,0.1796446462,0.5639372762,0.3112562971,0.1248064267,0.0626583891
22.0000000000,48.0000000000,0.4652434302,0.3209562068,0.2138003630,0.4918010524,0.3392774407,0.1689215069,0.0540007430
22.0000000000,49.0000000000,0.5284160388,0.2963172599,0.1752667012,0.5512658602,0.3091306417,0.1396034981,0.0414497305
22.0000000000,50.0000000000,0.5042507566,0.3211498264,0.1745994170,0.5223282966,0.3326631434,0.1450085601,0.0346095360
22.0000000000,51.0000000000,0.4604364014,0.3442608804,0.1953027182,0.4736893341,0.3541698848,0.1721407810,0.0279781110
22.0000000000,52.0000000000,0.4372358694,0.3532081985,0.2095559321,0.4479060789,0.3618278148,0.1902661063,0.0238224260
22.0000000000,53.0000000000,0.4376622653,0.3504842173,0.2118535174,0.4473632082,0.3582528271,0.1943839647,0.0216847132
22.0000000000,54.0000000000,0.4545055406,0.3376212843,0.2078731751,0.4645437432,0.3450779830,0.1903782738,0.0216087349
22.0000000000,55.0000000000,0.4831379881,0.3182387521,0.1986232598,0.4953897034,0.3263088494,0.1783014472,0.0247314694
22.0000000000,56.0000000000,0.5140088057,0.2980957509,0.1878954434,0.5290100650,0.3067956245,0.1641943105,0.0283572285
22.0000000000,57.0000000000,0.5320715240,0.2941411028,0.1737873732,0.5492616316,0.3036441808,0.1470941876,0.0312967565
22.0000000000,58.0000000000,0.5192119470,0.3179208158,0.1628672372,0.5366766313,0.3286146889,0.1347086798,0.0325422859
22.0000000000,59.0000000000,0.4834497298,0.3588609492,0.1576893210,0.5011606202,0.3720076045,0.1268317753,0.0353397487
22.0000000000,61.0000000000,0.4388216059,0.4097449740,0.1514334202,0.4547719208,0.4246384097,0.1205896694,0.0350732186
22.0000000000,62.0000000000,0.4468727579,0.4050772649,0.1480499772,0.4588675051,0.4159501572,0.1251823377,0.0261398923
22.0000000000,63.0000000000,0.4426357735,0.4067965711,0.1505676554,0.4524053711,0.4157751468,0.1318194821,0.0215947869
22.0000000000,64.0000000000,0.4529570216,0.3995026981,0.1475402803,0.4624263634,0.4078545448,0.1297190917,0.0204775130
22.0000000000,66.0000000000,0.4357749829,0.3910516122,0.1731734049,0.4429313960,0.3974735662,0.1595950378,0.0161569336
22.0000000000,67.0000000000,0.4320242767,0.3845686883,0.1834070350,0.4373550874,0.3893139375,0.1733309751,0.0121887474
22.0000000000,68.0000000000,0.4279889548,0.3767283177,0.1952827275,0.4320058808,0.3802641328,0.1877299864,0.0092983133
22.0000000000,69.0000000000,0.4036952658,0.3694096953,0.2268950389,0.4067123018,0.3721704963,0.2211172019,0.0074181083
22.0000000000,70.0000000000,0.2911997588,0.4004950065,0.3083052346,0.2933651116,0.4034730755,0.3031618130,0.0073810847
22.0000000000,71.0000000000,0.2718679997,0.3904415630,0.3376904373,0.2737842533,0.3931935789,0.3330221677,0.0069991375
23.0000000000,45.0000000000,0.4950874245,0.2865872525,0.2183253230,0.5316425398,0.3077476164,0.1606098438,0.0687588230
23.0000000000,46.0000000000,0.6081762421,0.2425826579,0.1492411001,0.6466364563,0.2579232456,0.0954402981,0.0594773367
23.0000000000,47.0000000000,0.5702128293,0.2695637930,0.1602233778,0.6029842646,0.2850562406,0.1119594947,0.0543487406
23.0000000000,48.0000000000,0.5795758888,0.2621762345,0.1582478767,0.6040594567,0.2732515911,0.1226889522,0.0405317185
23.0000000000,49.0000000000,0.5810109580,0.2690762575,0.1499127846,0.6001938590,0.2779601918,0.1218459492,0.0319611751
23.0000000000,50.0000000000,0.5081215481,0.3120196645,0.1798587875,0.5229767942,0.3211417513,0.1558814545,0.0284051726
23.0000000000,51.0000000000,0.4861838343,0.3232138674,0.1906022983,0.4988504039,0.3316345730,0.1695150231,0.0253915192
23.0000000000,52.0000000000,0.4698820146,0.3254205968,0.2046973885,0.4808476871,0.3330149622,0.1861373507,0.0228048773
23.0000000000,53.0000000000,0.4849413831,0.3142646953,0.2007939216,0.4958120711,0.3213094095,0.1828785194,0.0219250169
23.0000000000,54.0000000000,0.5108363279,0.3000742197,0.1890894524,0.5227849156,0.3070930298,0.1701220546,0.0228556476
23.0000000000,55.0000000000,0.5359631107,0.2848450581,0.1791918312,0.5504875096,0.2925642521,0.1569482383,0.0263846112
23.0000000000,56.0000000000,0.5407093427,0.2824328430,0.1768578143,0.5576809755,0.2912977657,0.1510212588,0.0304325117
23.0000000000,57.0000000000,0.5336019313,0.2971405074,0.1692575613,0.5515837119,0.3071538059,0.1412624822,0.0326002748
23.0000000000,58.0000000000,0.5150140527,0.3263433906,0.1586425568,0.5320291319,0.3371251520,0.1308457161,0.0319814804
23.0000000000,59.0000000000,0.4825112800,0.3657414218,0.1517472982,0.4988247733,0.3781069778,0.1230682488,0.0327038556
23.0000000000,60.0000000000,0.4693986591,0.3834360075,0.1471653333,0.4850870391,0.3962513185,0.1186616424,0.0323413711
23.0000000000,61.0000000000,0.4766830723,0.3816147535,0.1417021741,0.4917901231,0.3937088970,0.1145009799,0.0307184916
23.0000000000,62.0000000000,0.4835774225,0.3767192152,0.1397033623,0.4948075676,0.3854677862,0.1197246461,0.0226959849
23.0000000000,63.0000000000,0.4823031908,0.3755887344,0.1421080748,0.4912390617,0.3825474536,0.1262134847,0.0181904731
23.0000000000,64.0000000000,0.4807036561,0.3757618853,0.1435344585,0.4892909104,0.3824744676,0.1282346221,0.0175504062
23.0000000000,65.0000000000,0.4701139969,0.3824436699,0.1474423332,0.4785475805,0.3893044966,0.1321479229,0.0176232917
23.0000000000,66.0000000000,0.4570346048,0.3621976861,0.1807677091,0.4642350251,0.3679039839,0.1678609910,0.0155102908
23.0000000000,67.0000000000,0.4458381693,0.3707493942,0.1834124366,0.4512564425,0.3752551132,0.1734884443,0.0120070824
23.0000000000,68.0000000000,0.4439151028,0.3600665969,0.1960183003,0.4480492105,0.3634198373,0.1885309522,0.0092269053
23.0000000000,69.0000000000,0.4291228328,0.3547365566,0.2161406105,0.4323982617,0.3574442065,0.2101575318,0.0075750279
23.0000000000,70.0000000000,0.3244793875,0.3653021135,0.3102184990,0.3268756056,0.3679997995,0.3051245949,0.0073306725
23.0000000000,71.0000000000,0.3395044890,0.4020706613,0.2584248497,0.3419277731,0.4049405246,0.2531317023,0.0070871229
24.0000000000,45.0000000000,0.5064368850,0.2842540247,0.2093090902,0.5465781449,0.3067846006,0.1466372545,0.0734410262
24.0000000000,46.0000000000,0.5657981559,0.2683306500,0.1658711941,0.6045076299,0.2866886778,0.1088036923,0.0640347153
24.0000000000,47.0000000000,0.5891517672,0.2504742549,0.1603739779,0.6182122015,0.2628291200,0.1189586785,0.0470072157
24.0000000000,48.0000000000,0.6397829209,0.2276671641,0.1325499150,0.6639000313,0.2362492533,0.0998507154,0.0363264184
24.0000000000,49.0000000000,0.5808626140,0.2685110915,0.1506262944,0.5988991625,0.2768487142,0.1242521233,0.0301161691
24.0000000000,50.0000000000,0.5086617841,0.3038241525,0.1875140635,0.5224894587,0.3120834353,0.1654271061,0.0264649829
24.0000000000,51.0000000000,0.5140642986,0.3011194724,0.1848162290,0.5267583252,0.3085551544,0.1646865204,0.0240983883
24.0000000000,52.0000000000,0.5238380369,0.2924436118,0.1837183513,0.5357263450,0.2990805100,0.1651931450,0.0221910088
24.0000000000,53.0000000000,0.5285717157,0.2837514513,0.1876768330,0.5407212443,0.2902736436,0.1690051121,0.0224691164
24.0000000000,54.0000000000,0.5673313443,0.2635989314,0.1690697242,0.5813037540,0.2700909264,0.1486053196,0.0240363313
24.0000000000,55.0000000000,0.5805072908,0.2559880894,0.1635046198,0.5970661758,0.2632901119,0.1396437122,0.0277337516
24.0000000000,56.0000000000,0.5879863246,0.2543520420,0.1576616333,0.6070485118,0.2625979927,0.1303534955,0.0314014231
24.0000000000,57.0000000000,0.5525652306,0.2862007108,0.1612340585,0.5714506591,0.2959824031,0.1325669378,0.0330482223
24.0000000000,58.0000000000,0.5073780837,0.3330209372,0.1596009790,0.5240614471,0.3439711723,0.1319673806,0.0318347465
24.0000000000,59.0000000000,0.4581024055,0.3849087207,0.1569888738,0.4732701546,0.3976530303,0.1290768151,0.0320488181
24.0000000000,60.0000000000,0.4678555560,0.3856204756,0.1465239684,0.4831194123,0.3982014004,0.1186791873,0.0315943760
24.0000000000,61.0000000000,0.5033296901,0.3636084435,0.1330618665,0.5184363291,0.3745215717,0.1070420992,0.0291388510
24.0000000000,62.0000000000,0.5209938953,0.3492167026,0.1297894020,0.5321750555,0.3567113161,0.1111136284,0.0210103049
24.0000000000,63.0000000000,0.5267023519,0.3413258290,0.1319718191,0.5353879827,0.3469544922,0.1176575251,0.0162230589
24.0000000000,64.0000000000,0.5080165677,0.3504439183,0.1415395140,0.5159215258,0.3558969777,0.1281814965,0.0153220165
24.0000000000,65.0000000000,0.4936112666,0.3579493264,0.1484394070,0.5013621006,0.3635699553,0.1350679441,0.0154595530
24.0000000000,66.0000000000,0.4763840729,0.3504605973,0.1731553299,0.4831063092,0.3554059325,0.1614877583,0.0139146109
24.0000000000,67.0000000000,0.4665025348,0.3517914813,0.1817059840,0.4717266626,0.3557310176,0.1725423198,0.0110744807
24.0000000000,68.0000000000,0.4575786638,0.3465392322,0.1958821040,0.4616201022,0.3495999453,0.1887799525,0.0087549013
24.0000000000,69.0000000000,0.4345948650,0.3420599407,0.2233451943,0.4378231011,0.3446008134,0.2175760856,0.0073733798
24.0000000000,70.0000000000,0.3578333184,0.3636686578,0.2784980238,0.3603774453,0.3662542728,0.2733682819,0.0070596173
24.0000000000,71.0000000000,0.3371793591,0.3891185904,0.2737020504,0.3395822436,0.3918916161,0.2685261402,0.0070760016
25.0000000000,45.0000000000,0.4988367132,0.2866431626,0.2145201242,0.5411218770,0.3109411999,0.1479369230,0.0781435118
25.0000000000,46.0000000000,0.6310141913,0.2245790759,0.1444067328,0.6716727104,0.2390495153,0.0892777743,0.0605332306
25.0000000000,47.0000000000,0.6660170498,0.2069422918,0.1270406584,0.6990501692,0.2172062174,0.0837436134,0.0472542900
25.0000000000,48.0000000000,0.6068690760,0.2500778995,0.1430530245,0.6330450995,0.2608644846,0.1060904159,0.0413493818
25.0000000000,49.0000000000,0.5365425553,0.2845126429,0.1789448018,0.5540072273,0.2937736418,0.1522191309,0.0315242675
25.0000000000,50.0000000000,0.5385891212,0.2830973191,0.1783135597,0.5534385389,0.2909025832,0.1556588779,0.0268311956
25.0000000000,51.0000000000,0.5318038839,0.2832375481,0.1849585680,0.5447505072,0.2901328904,0.1651166024,0.0237661519
25.0000000000,52.0000000000,0.5430243989,0.2723578988,0.1846177023,0.5551161885,0.2784226252,0.1664611863,0.0217824481
25.0000000000,53.0000000000,0.5852378251,0.2492744522,0.1654877227,0.5984170714,0.2548879811,0.1466949475,0.0220235133
25.0000000000,54.0000000000,0.5945379099,0.2402223932,0.1652396968,0.6089875964,0.2460607733,0.1449516303,0.0237273905
25.0000000000,55.0000000000,0.6241711033,0.2262211684,0.1496077283,0.6412832619,0.2324232057,0.1262935324,0.0266842433
25.0000000000,56.0000000000,0.6339901553,0.2229676515,0.1430421932,0.6534805467,0.2298222167,0.1166972366,0.0298255113
25.0000000000,57.0000000000,0.5931700006,0.2610806976,0.1457493019,0.6130531105,0.2698321452,0.1171147443,0.0324329321
25.0000000000,58.0000000000,0.5404409087,0.3132413614,0.1463177299,0.5586928323,0.3238202375,0.1174869302,0.0326689776
25.0000000000,59.0000000000,0.4901272155,0.3627797040,0.1470930805,0.5067388237,0.3750751940,0.1181859823,0.0327814002
25.0000000000,60.0000000000,0.4879775500,0.3743394345,0.1376830156,0.5044870087,0.3870042414,0.1085087499,0.0327252407
25.0000000000,61.0000000000,0.5126414544,0.3582512573,0.1291072883,0.5286067225,0.3694083288,0.1019849487,0.0302025445
25.0000000000,62.0000000000,0.5402911340,0.3363207777,0.1233880883,0.5520976986,0.3436701357,0.1042321657,0.0213849190
25.0000000000,63.0000000000,0.5478959700,0.3258490216,0.1262550083,0.5568007904,0.3311449668,0.1120542428,0.0159928299
25.0000000000,64.0000000000,0.5343987392,0.3292722828,0.1363289780,0.5421431154,0.3340440164,0.1238128682,0.0142847451
25.0000000000,65.0000000000,0.5227248514,0.3348170205,0.1424581282,0.5300125615,0.3394849627,0.1305024758,0.0137500706
25.0000000000,66.0000000000,0.5086037283,0.3348046399,0.1565916319,0.5149076258,0.3389543817,0.1461379925,0.0122427738
25.0000000000,67.0000000000,0.4750433394,0.3374845260,0.1874721346,0.4798928149,0.3409297336,0.1791774515,0.0101053304
25.0000000000,68.0000000000,0.4572557118,0.3399927158,0.2027515724,0.4611148995,0.3428622168,0.1960228837,0.0083692540
25.0000000000,69.0000000000,0.4338367771,0.3408853640,0.2252778589,0.4370306220,0.3433949137,0.2195744644,0.0073080573
25.0000000000,70.0000000000,0.3678830416,0.3667607939,0.2653561645,0.3704805903,0.3693504185,0.2601689912,0.0070112948
25.0000000000,71.0000000000,0.3441455258,0.3824323731,0.2734221011,0.3465543856,0.3851092232,0.2683363913,0.0069508853
26.0000000000,45.0000000000,0.4619864149,0.3050994203,0.2329141647,0.5056081174,0.3339075318,0.1604843509,0.0862757162
26.0000000000,46.0000000000,0.5803487685,0.2534479629,0.1662032685,0.6226749601,0.2719325150,0.1053925250,0.0679747769
26.0000000000,47.0000000000,0.5673004164,0.2689916535,0.1637079301,0.6023091219,0.2855914114,0.1120994667,0.0581241496
26.0000000000,48.0000000000,0.5332135651,0.2882247858,0.1785616491,0.5588572552,0.3020862993,0.1390564455,0.0458859392
26.0000000000,49.0000000000,0.5262775547,0.2839239046,0.1897985407,0.5445368408,0.2937746911,0.1616884681,0.0335317737
26.0000000000,50.0000000000,0.5085149392,0.2870181899,0.2044668709,0.5226721988,0.2950088912,0.1823189100,0.0270863068
26.0000000000,51.0000000000,0.5375524861,0.2727862129,0.1896613010,0.5504106698,0.2793112227,0.1702781075,0.0233610728
26.0000000000,52.0000000000,0.5651275387,0.2562101167,0.1786623446,0.5775794119,0.2618553838,0.1605652043,0.0215587208
26.0000000000,53.0000000000,0.6031846919,0.2362008464,0.1606144616,0.6165563081,0.2414370321,0.1420066597,0.0216875832
26.0000000000,54.0000000000,0.6286301189,0.2223277877,0.1490420934,0.6437689852,0.2276819548,0.1285490600,0.0235159920
26.0000000000,55.0000000000,0.6373807718,0.2194682708,0.1431509574,0.6543968766,0.2253273982,0.1202757252,0.0260027293
26.0000000000,56.0000000000,0.6248917304,0.2307984524,0.1443098172,0.6439281019,0.2378293745,0.1182425236,0.0295628835
26.0000000000,57.0000000000,0.5928053756,0.2637071793,0.1434874451,0.6133348774,0.2728396488,0.1138254738,0.0334719296
26.0000000000,58.0000000000,0.5496992078,0.3103592920,0.1399415002,0.5703518633,0.3220197482,0.1076283885,0.0362103762
26.0000000000,59.0000000000,0.5136881783,0.3465217166,0.1397901051,0.5335075640,0.3598913986,0.1066010374,0.0371492122
26.0000000000,60.0000000000,0.5184452621,0.3530666068,0.1284881311,0.5378310517,0.3662685308,0.0959004175,0.0360443852
26.0000000000,61.0000000000,0.5347046619,0.3416436493,0.1236516888,0.5520197182,0.3527069136,0.0952733682,0.0313667352
26.0000000000,62.0000000000,0.5586051697,0.3219839219,0.1194109084,0.5713450917,0.3293273020,0.0993276063,0.0222981211
26.0000000000,63.0000000000,0.5675877724,0.3099921654,0.1224200623,0.5770578270,0.3151643042,0.1077778688,0.0164109284
26.0000000000,64.0000000000,0.5607248754,0.3082401011,0.1310350234,0.5684643362,0.3124946157,0.1190410481,0.0136146812
26.0000000000,65.0000000000,0.5511290081,0.3089278671,0.1399431248,0.5579336156,0.3127420972,0.1293242872,0.0121960880
26.0000000000,66.0000000000,0.5248020754,0.3094060018,0.1657919228,0.5304166865,0.3127161914,0.1568671221,0.0105852838
26.0000000000,67.0000000000,0.4873445171,0.3189023083,0.1937531746,0.4917757958,0.3218019921,0.1864222121,0.0090107703
26.0000000000,68.0000000000,0.4574681668,0.3289131077,0.2136187255,0.4610949332,0.3315207012,0.2073843657,0.0078655524
26.0000000000,69.0000000000,0.4397187925,0.3349673334,0.2253138741,0.4427974161,0.3373125558,0.2198900282,0.0069526684
26.0000000000,70.0000000000,0.3507358389,0.3573991454,0.2918650157,0.3531278796,0.3598366303,0.2870354901,0.0067738653
26.0000000000,71.0000000000,0.3269727408,0.3757932430,0.2972340162,0.3291690350,0.3783174672,0.2925134979,0.0066722380
27.0000000000,45.0000000000,0.3845086102,0.3456984156,0.2697929742,0.4221504772,0.3795409185,0.1983086042,0.0891669418
27.0000000000,46.0000000000,0.4786798762,0.3098509986,0.2114691253,0.5153456419,0.3335848647,0.1510694935,0.0711479106
27.0000000000,47.0000000000,0.5131562712,0.2979831035,0.1888606253,0.5430487811,0.3153412912,0.1416099277,0.0550457177
27.0000000000,48.0000000000,0.5233275024,0.2868954299,0.1897770678,0.5455280617,0.2990660859,0.1554058524,0.0406955406
27.0000000000,49.0000000000,0.5644868234,0.2638441976,0.1716689790,0.5825052310,0.2722660989,0.1452286702,0.0309326107
27.0000000000,50.0000000000,0.5450668640,0.2677258341,0.1872073019,0.5594993198,0.2748147648,0.1656859153,0.0257953054
27.0000000000,51.0000000000,0.5618337558,0.2584625123,0.1797037319,0.5746748471,0.2643698482,0.1609553048,0.0223449683
27.0000000000,52.0000000000,0.5771432636,0.2474257192,0.1754310171,0.5896700690,0.2527960562,0.1575338747,0.0212437532
27.0000000000,53.0000000000,0.6167721389,0.2269725733,0.1562552877,0.6305408619,0.2320394729,0.1374196652,0.0218363690
27.0000000000,54.0000000000,0.6331296396,0.2196907887,0.1471795717,0.6482432258,0.2249350790,0.1268216952,0.0233146843
27.0000000000,55.0000000000,0.6327612063,0.2238843153,0.1433544784,0.6494268825,0.2297809845,0.1207921330,0.0256621287
27.0000000000,56.0000000000,0.6227273517,0.2373438521,0.1399287962,0.6417746400,0.2446034606,0.1136218994,0.0296790915
27.0000000000,57.0000000000,0.5879925750,0.2716065646,0.1404008604,0.6102326794,0.2818797528,0.1078875678,0.0364452859
27.0000000000,58.0000000000,0.5475823027,0.3121291354,0.1402885620,0.5723933581,0.3262717642,0.1013348777,0.0433461623
27.0000000000,59.0000000000,0.5168910725,0.3439183223,0.1391906052,0.5417577690,0.3604636120,0.0977786190,0.0459000275
27.0000000000,60.0000000000,0.5231061891,0.3464331672,0.1304606438,0.5457122116,0.3614042689,0.0928835195,0.0414248060
27.0000000000,61.0000000000,0.5518058660,0.3282902713,0.1199038627,0.5706249456,0.3394864566,0.0898885977,0.0329797703
27.0000000000,62.0000000000,0.5722167482,0.3113918909,0.1163913609,0.5862822208,0.3190461130,0.0946716662,0.0239909588
27.0000000000,63.0000000000,0.5790717633,0.2998858865,0.1210423503,0.5893703025,0.3052192264,0.1054104711,0.0174738007
27.0000000000,64.0000000000,0.5797128236,0.2918398696,0.1284473068,0.5875813411,0.2958010501,0.1166176089,0.0133913671
27.0000000000,65.0000000000,0.5631645353,0.2861190813,0.1507163834,0.5695028404,0.2893392948,0.1411578648,0.0111295408
27.0000000000,66.0000000000,0.5253319490,0.2890736339,0.1855944171,0.5303979288,0.2918612831,0.1777407881,0.0095512813
27.0000000000,67.0000000000,0.4907320965,0.3028472948,0.2064206087,0.4948465142,0.3053864405,0.1997670454,0.0083145331
27.0000000000,68.0000000000,0.4593742457,0.3229849763,0.2176407780,0.4628507859,0.3254293237,0.2117198904,0.0075111468
27.0000000000,69.0000000000,0.4224310904,0.3390416279,0.2385272816,0.4253682424,0.3413989752,0.2332327825,0.0069049629
27.0000000000,70.0000000000,0.3736364438,0.3546970217,0.2716665345,0.3761007681,0.3570364307,0.2668628013,0.0065522978
27.0000000000,71.0000000000,0.3002722638,0.3656843535,0.3340433828,0.3022512961,0.3680945033,0.3296542006,0.0065476388
28.0000000000,45.0000000000,0.3684749240,0.3502944200,0.2812306560,0.3966514664,0.3770807355,0.2262677981,0.0710360223
28.0000000000,46.0000000000,0.4801156416,0.3091586265,0.2107257319,0.5075733966,0.3268393706,0.1655872328,0.0540961271
28.0000000000,47.0000000000,0.5393643276,0.2807311449,0.1799045275,0.5611743248,0.2920829254,0.1467427498,0.0388649235
28.0000000000,48.0000000000,0.5545020890,0.2671626833,0.1783352277,0.5715056503,0.2753551088,0.1531392409,0.0297522190
28.0000000000,49.0000000000,0.5721422247,0.2551262091,0.1727315662,0.5876100871,0.2620235449,0.1503663680,0.0263233439
28.0000000000,50.0000000000,0.5688519554,0.2544652730,0.1766827716,0.5828334324,0.2607196250,0.1564469426,0.0239888041
28.0000000000,51.0000000000,0.5994079766,0.2398571736,0.1607348497,0.6127105135,0.2451802741,0.1421092123,0.0217109656
28.0000000000,52.0000000000,0.5944422564,0.2390892950,0.1664684486,0.6074341141,0.2443147212,0.1482511648,0.0213880936
28.0000000000,53.0000000000,0.6185721403,0.2263874510,0.1550404087,0.6326810896,0.2315510994,0.1357678110,0.0223002544
28.0000000000,54.0000000000,0.6255534137,0.2236431143,0.1508034721,0.6405610223,0.2290085207,0.1304304570,0.0234288508
28.0000000000,55.0000000000,0.6246029907,0.2294152160,0.1459817933,0.6408450666,0.2353808924,0.1237740410,0.0253447779
28.0000000000,56.0000000000,0.6159858967,0.2443489031,0.1396652002,0.6348718278,0.2518405626,0.1132876096,0.0297476283
28.0000000000,57.0000000000,0.5823853493,0.2761587509,0.1414558998,0.6053860408,0.2870653478,0.1075486114,0.0379934289
28.0000000000,58.0000000000,0.5549793641,0.3060554397,0.1389651963,0.5820794749,0.3210003851,0.0969201400,0.0465574066
28.0000000000,59.0000000000,0.5356060920,0.3276177667,0.1367761413,0.5645666328,0.3453322547,0.0901011125,0.0512969402
28.0000000000,60.0000000000,0.5364037324,0.3341128722,0.1294833954,0.5635026592,0.3509921363,0.0855052045,0.0480901489
28.0000000000,61.0000000000,0.5605054090,0.3203155926,0.1191789984,0.5816043167,0.3323731197,0.0860225636,0.0362770824
28.0000000000,62.0000000000,0.5732173714,0.3104374011,0.1163452275,0.5891137991,0.3190464314,0.0918397695,0.0269836282
28.0000000000,63.0000000000,0.5966474273,0.2871392774,0.1162132953,0.6080542112,0.2926288438,0.0993169449,0.0187594851
28.0000000000,64.0000000000,0.5957009360,0.2785339087,0.1257651553,0.6038317850,0.2823356773,0.1138325377,0.0134654206
28.0000000000,65.0000000000,0.5728768003,0.2751296904,0.1519935092,0.5789608992,0.2780516384,0.1429874624,0.0105086524
28.0000000000,66.0000000000,0.5287953496,0.2769358400,0.1942688104,0.5335254573,0.2794130485,0.1870614941,0.0088657583
28.0000000000,67.0000000000,0.4939289601,0.2895096489,0.2165613910,0.4978032544,0.2917805131,0.2104162324,0.0077827823
28.0000000000,68.0000000000,0.4579307876,0.3147484092,0.2273208033,0.4612298438,0.3170159411,0.2217542151,0.0071527379
28.0000000000,69.0000000000,0.4176680149,0.3342516145,0.2480803706,0.4205269517,0.3365395662,0.2429334821,0.0067984627
28.0000000000,70.0000000000,0.3741883097,0.3536602145,0.2721514758,0.3766606648,0.3559969353,0.2673423999,0.0065638790
28.0000000000,71.0000000000,0.2978637853,0.3606353778,0.3415008369,0.2998252909,0.3630102496,0.3371644595,0.0065421618
29.0000000000,46.0000000000,0.4569345635,0.3120952206,0.2309702160,0.4768071287,0.3256685703,0.1975243010,0.0416784148
29.0000000000,47.0000000000,0.5580332811,0.2670329728,0.1749337461,0.5750358631,0.2751691362,0.1497950007,0.0295678636
29.0000000000,48.0000000000,0.5696303378,0.2556950539,0.1746746083,0.5837633958,0.2620390858,0.1541975183,0.0242102506
29.0000000000,49.0000000000,0.5729424088,0.2504101384,0.1766474528,0.5866941278,0.2564204629,0.1568854093,0.0234393328
29.0000000000,50.0000000000,0.5793516365,0.2472023125,0.1734460510,0.5929064701,0.2529859955,0.1541075344,0.0228616726
29.0000000000,51.0000000000,0.5768397906,0.2464550381,0.1767051713,0.5895625766,0.2518908536,0.1585465698,0.0215800434
29.0000000000,52.0000000000,0.5828065431,0.2417658595,0.1754275974,0.5956571784,0.2470966934,0.1572461281,0.0215738781
29.0000000000,53.0000000000,0.6080678799,0.2306744326,0.1612576875,0.6221538501,0.2360180353,0.1418281146,0.0226406542
29.0000000000,54.0000000000,0.6395044934,0.2186941696,0.1418013369,0.6548906590,0.2239558444,0.1211534966,0.0234942510
29.0000000000,55.0000000000,0.6232979148,0.2317878974,0.1449141878,0.6393715097,0.2377652393,0.1228632510,0.0251396796
29.0000000000,56.0000000000,0.6307188886,0.2370741043,0.1322070071,0.6490433409,0.2439618846,0.1069947745,0.0282330180
29.0000000000,57.0000000000,0.5972689774,0.2679802361,0.1347507864,0.6185622598,0.2775340202,0.1039037201,0.0344238304
29.0000000000,58.0000000000,0.5620030940,0.3003806740,0.1376162320,0.5859944652,0.3132036359,0.1008018989,0.0409412931
29.0000000000,59.0000000000,0.5511435830,0.3160807042,0.1327757129,0.5782570174,0.3316302519,0.0901127307,0.0468882065
29.0000000000,60.0000000000,0.5464721780,0.3242161346,0.1293116873,0.5763494830,0.3419420221,0.0817084949,0.0518388684
29.0000000000,61.0000000000,0.5657794986,0.3133056252,0.1209148762,0.5902598969,0.3268618720,0.0828782312,0.0414739311
29.0000000000,62.0000000000,0.5903249908,0.2953411857,0.1143338235,0.6081850201,0.3042766065,0.0875383734,0.0293661118
29.0000000000,63.0000000000,0.6086837483,0.2778962785,0.1134199731,0.6206240819,0.2833476714,0.0960282467,0.0192392366
29.0000000000,64.0000000000,0.6029409239,0.2720046369,0.1250544392,0.6111770237,0.2757201872,0.1131027891,0.0134758008
29.0000000000,65.0000000000,0.5726050682,0.2740732715,0.1533216603,0.5785603951,0.2769237456,0.1445158593,0.0102933539
29.0000000000,66.0000000000,0.5268746066,0.2711389926,0.2019864008,0.5313634268,0.2734490188,0.1951875544,0.0084477401
29.0000000000,67.0000000000,0.4907054230,0.2845533843,0.2247411927,0.4943756959,0.2866817255,0.2189425786,0.0074240561
29.0000000000,68.0000000000,0.4515508393,0.3115969896,0.2368521711,0.4547383809,0.3137965833,0.2314650358,0.0070096164
29.0000000000,69.0000000000,0.4011577494,0.3358207306,0.2630215200,0.4039093210,0.3381241506,0.2579665284,0.0068123498
29.0000000000,70.0000000000,0.3694205858,0.3527939361,0.2777854781,0.3718665129,0.3551297785,0.2730037086,0.0065774331
29.0000000000,71.0000000000,0.3206853078,0.3583724556,0.3209422366,0.3227859595,0.3607199772,0.3164940632,0.0065078782
