Lon,Lat,LCC_all_AD1725_C,LCC_all_AD1725_B,LCC_all_AD1725_U,NLC_all_AD1725_C,NLC_all_AD1725_B,NLC_all_AD1725_O,HLU_all_AD1725
10.0000000000,55.0000000000,0.0606863922,0.3012510093,0.6380625985,0.1038281386,0.5154093106,0.3807625508,0.4155111227
10.0000000000,56.0000000000,0.0613054821,0.3255281800,0.6131663379,0.0907753888,0.4820114953,0.4272131159,0.3246464385
10.0000000000,57.0000000000,0.0761078727,0.3536890568,0.5702030705,0.1029810340,0.4785742066,0.4184447594,0.2609525295
10.0000000000,58.0000000000,0.1081607609,0.3791432874,0.5126959517,0.1381663250,0.4843238365,0.3775098385,0.2171698792
10.0000000000,60.0000000000,0.2388473989,0.3221390656,0.4390135355,0.2627849030,0.3544241365,0.3827909604,0.0910916261
10.0000000000,61.0000000000,0.3325602486,0.2403490861,0.4270906653,0.3470120073,0.2507937109,0.4021942818,0.0416462786
10.0000000000,62.0000000000,0.3212338200,0.2027239243,0.4760422557,0.3285274420,0.2073267762,0.4641457818,0.0222009522
10.0000000000,63.0000000000,0.2533556117,0.2383267313,0.5083176570,0.2580318707,0.2427255979,0.4992425314,0.0181227963
10.0000000000,64.0000000000,0.2795716064,0.2629872144,0.4574411792,0.2848438418,0.2679466970,0.4472094612,0.0185092134
10.0000000000,65.0000000000,0.2592300373,0.2630921914,0.4776777713,0.2642688453,0.2682060704,0.4675250843,0.0190669770
11.0000000000,45.0000000000,0.1844220463,0.1047009751,0.7108769786,0.3862325198,0.2192737920,0.3944936882,0.5225103096
11.0000000000,46.0000000000,0.4058786554,0.0699136560,0.5242076886,0.6293491728,0.1084070349,0.2622437923,0.3550819275
11.0000000000,47.0000000000,0.4522527787,0.1000183972,0.4477288241,0.5736795064,0.1268726416,0.2994478520,0.2116630040
11.0000000000,48.0000000000,0.4198066432,0.1505709730,0.4296223838,0.5590816912,0.2005243975,0.2403939112,0.2491139491
11.0000000000,49.0000000000,0.3386952973,0.1637941875,0.4975105152,0.5160762025,0.2495761912,0.2343476062,0.3437106853
11.0000000000,50.0000000000,0.3009705339,0.1869538657,0.5120756003,0.4727618149,0.2936654553,0.2335727298,0.3633780808
11.0000000000,51.0000000000,0.2407850774,0.2298446003,0.5293703223,0.3927183871,0.3748745632,0.2324070497,0.3868759770
11.0000000000,52.0000000000,0.1503496940,0.2464488465,0.6032014595,0.2773530404,0.4546290391,0.2680179204,0.4579122200
11.0000000000,53.0000000000,0.0945720554,0.2531965320,0.6522314126,0.1830555710,0.4900922959,0.3268521331,0.4833696956
11.0000000000,54.0000000000,0.0754688537,0.2804034772,0.6441276691,0.1402631675,0.5211458499,0.3385909826,0.4619481720
11.0000000000,55.0000000000,0.0701784256,0.3218900808,0.6079314935,0.1173900649,0.5384375203,0.3441724148,0.4021774696
11.0000000000,56.0000000000,0.0686581696,0.3535809593,0.5777608711,0.1037000010,0.5340419940,0.3622580051,0.3379154387
11.0000000000,58.0000000000,0.1372606149,0.4048721976,0.4578671875,0.1769411880,0.5219164118,0.3011424002,0.2242585433
11.0000000000,59.0000000000,0.1882915169,0.3839572477,0.4277512354,0.2242444184,0.4572711035,0.3184844781,0.1603290810
11.0000000000,60.0000000000,0.2534208142,0.3381821447,0.4083970411,0.2834780445,0.3782925778,0.3382293777,0.1060301878
11.0000000000,61.0000000000,0.3424654825,0.2610679897,0.3964665278,0.3615794102,0.2756389025,0.3627816873,0.0528623234
11.0000000000,62.0000000000,0.3627968252,0.2083797489,0.4288234259,0.3726720998,0.2140518141,0.4132760861,0.0264985617
11.0000000000,63.0000000000,0.2928584990,0.2257838700,0.4813576310,0.2986301687,0.2302336297,0.4711362016,0.0193271489
11.0000000000,64.0000000000,0.3051961458,0.2555923111,0.4392115431,0.3110881644,0.2605266940,0.4283851416,0.0189400281
11.0000000000,65.0000000000,0.2828200479,0.2697192984,0.4474606538,0.2884964229,0.2751327332,0.4363708439,0.0196757207
12.0000000000,45.0000000000,0.1866206813,0.1171465436,0.6962327751,0.3925177715,0.2463933790,0.3610888496,0.5245548232
12.0000000000,46.0000000000,0.3232562254,0.0765315016,0.6002122729,0.5052009178,0.1196072398,0.3751918424,0.3601432340
12.0000000000,47.0000000000,0.4977459746,0.0914341117,0.4108199137,0.6333758835,0.1163488290,0.2502752876,0.2141381010
12.0000000000,48.0000000000,0.4442440183,0.1473726451,0.4083833366,0.5765753572,0.1912719857,0.2321526571,0.2295126514
12.0000000000,49.0000000000,0.4023103741,0.1463877533,0.4513018726,0.5740256376,0.2088693924,0.2171049700,0.2991421502
12.0000000000,50.0000000000,0.3779140795,0.1690864704,0.4529994500,0.5447546365,0.2437343400,0.2115110235,0.3062673464
12.0000000000,51.0000000000,0.2830032946,0.2188383060,0.4981583993,0.4416452907,0.3415115976,0.2168431116,0.3592068101
12.0000000000,52.0000000000,0.1715313453,0.2328846362,0.5955840185,0.3113660500,0.4227353849,0.2658985651,0.4491006797
12.0000000000,53.0000000000,0.1224822959,0.2519818888,0.6255358153,0.2258431770,0.4646254375,0.3095313855,0.4576666095
12.0000000000,54.0000000000,0.1052550063,0.2969968274,0.5977481663,0.1849639573,0.5219106474,0.2931253953,0.4309431531
12.0000000000,55.0000000000,0.0793194387,0.3240730636,0.5966074976,0.1296512734,0.5297123385,0.3406363881,0.3882093354
12.0000000000,56.0000000000,0.0829951338,0.3645009355,0.5525039306,0.1255481003,0.5513865442,0.3230653555,0.3389375577
12.0000000000,57.0000000000,0.1278628897,0.4059710319,0.4661660784,0.1733250162,0.5503155438,0.2763594400,0.2622940848
12.0000000000,58.0000000000,0.1703381728,0.4052194086,0.4244424186,0.2107457919,0.5013455515,0.2879086566,0.1917363037
12.0000000000,59.0000000000,0.2203367967,0.3774296050,0.4022335984,0.2574124137,0.4409389039,0.3016486824,0.1440319699
12.0000000000,60.0000000000,0.2894661731,0.3263207677,0.3842130592,0.3212129334,0.3621094994,0.3166775673,0.0988340038
12.0000000000,61.0000000000,0.3678774713,0.2564978813,0.3756246473,0.3889599963,0.2711974034,0.3398426003,0.0542022963
12.0000000000,62.0000000000,0.3817943854,0.2072753464,0.4109302682,0.3932242884,0.2134806160,0.3932950956,0.0290671337
12.0000000000,63.0000000000,0.3104238101,0.2070175569,0.4825586330,0.3168240120,0.2112857674,0.4718902206,0.0202011264
12.0000000000,64.0000000000,0.2809022099,0.2324469578,0.4866508323,0.2861906016,0.2368231091,0.4769862894,0.0184785651
12.0000000000,65.0000000000,0.2756294921,0.2473199678,0.4770505400,0.2808175103,0.2519751318,0.4672073578,0.0184746961
12.0000000000,66.0000000000,0.2511695402,0.2726646518,0.4761658080,0.2559359370,0.2778389572,0.4662251058,0.0186233980
13.0000000000,46.0000000000,0.3470719341,0.0915229312,0.5614051347,0.4931693707,0.1300488513,0.3767817779,0.2962419105
13.0000000000,47.0000000000,0.5659008501,0.0838543792,0.3502447707,0.7030604916,0.1041784989,0.1927610095,0.1950893888
13.0000000000,48.0000000000,0.5166081686,0.1277803380,0.3556114934,0.6433780828,0.1591362155,0.1974857016,0.1970379743
13.0000000000,49.0000000000,0.4727036172,0.1335624899,0.3937338928,0.6309546737,0.1782763537,0.1907689726,0.2508120838
13.0000000000,50.0000000000,0.4257119803,0.1583278704,0.4159601493,0.5876163438,0.2185422273,0.1938414288,0.2755273322
13.0000000000,51.0000000000,0.3154661673,0.1985278079,0.4860060248,0.4818412490,0.3032302568,0.2149284942,0.3452902425
13.0000000000,52.0000000000,0.1951948523,0.2200307362,0.5847744115,0.3416820326,0.3851564133,0.2731615541,0.4287236856
13.0000000000,53.0000000000,0.1532839972,0.2464699151,0.6002460877,0.2699288019,0.4340265788,0.2960446193,0.4321317468
13.0000000000,54.0000000000,0.1316235765,0.2894195033,0.5789569202,0.2222199829,0.4886267247,0.2891532924,0.4076879370
13.0000000000,55.0000000000,0.1054594380,0.3193096570,0.5752309050,0.1655648402,0.5012965492,0.3331386106,0.3630324056
13.0000000000,56.0000000000,0.1357637757,0.3664578696,0.4977783547,0.1962851244,0.5298190047,0.2738958709,0.3083338530
13.0000000000,57.0000000000,0.1730018995,0.3858311803,0.4411669201,0.2209745761,0.4928204936,0.2862049304,0.2170959094
13.0000000000,58.0000000000,0.2145235915,0.3862875575,0.3991888510,0.2533583599,0.4562164065,0.2904252335,0.1532799961
13.0000000000,59.0000000000,0.2638122960,0.3604832760,0.3757044280,0.3014642932,0.4119324143,0.2866032924,0.1248970379
13.0000000000,60.0000000000,0.3323436933,0.3042826465,0.3633736602,0.3660015181,0.3350986127,0.2988998692,0.0919608886
13.0000000000,61.0000000000,0.3956116623,0.2519823955,0.3524059422,0.4192217003,0.2670206628,0.3137576369,0.0563187400
13.0000000000,62.0000000000,0.4262333959,0.2150849783,0.3586816258,0.4410263732,0.2225497787,0.3364238481,0.0335421604
13.0000000000,63.0000000000,0.3359074754,0.2157659492,0.4483265754,0.3438552703,0.2208711155,0.4352736142,0.0231137796
13.0000000000,64.0000000000,0.3577869394,0.2116855406,0.4305275200,0.3647316715,0.2157944088,0.4194739197,0.0190406609
13.0000000000,65.0000000000,0.3231853296,0.2165950130,0.4602196575,0.3288239168,0.2203739279,0.4508021553,0.0171477406
13.0000000000,66.0000000000,0.2573326144,0.2503919627,0.4922754229,0.2617249524,0.2546658326,0.4836092150,0.0167822667
13.0000000000,67.0000000000,0.2460748684,0.2836318018,0.4702933297,0.2501783744,0.2883616013,0.4614600244,0.0164023206
14.0000000000,46.0000000000,0.5183423274,0.0965420186,0.3851156540,0.6753664462,0.1257879910,0.1988455627,0.2325021027
14.0000000000,47.0000000000,0.5742728836,0.0880700969,0.3376570195,0.7054583770,0.1081886145,0.1863530085,0.1859578080
14.0000000000,48.0000000000,0.5398329995,0.1205336227,0.3396333777,0.6688084522,0.1493311927,0.1818603551,0.1928436344
14.0000000000,49.0000000000,0.4686724592,0.1346337547,0.3966937861,0.6315577001,0.1814251784,0.1870171215,0.2579103080
14.0000000000,50.0000000000,0.4097552267,0.1582316579,0.4320131155,0.5825525149,0.2249593031,0.1924881820,0.2966209635
14.0000000000,51.0000000000,0.3198736932,0.1852967306,0.4948295762,0.4946223125,0.2865252733,0.2188524141,0.3532970811
14.0000000000,52.0000000000,0.2380366324,0.2138744612,0.5480889064,0.3906763470,0.3510203129,0.2583033400,0.3907063116
14.0000000000,53.0000000000,0.1880027501,0.2412112139,0.5707860359,0.3074988482,0.3945270503,0.2979741015,0.3886066525
14.0000000000,54.0000000000,0.1562674589,0.2724898623,0.5712426788,0.2491536179,0.4344591992,0.3163871830,0.3728067841
14.0000000000,56.0000000000,0.1691571463,0.3374613059,0.4933815478,0.2347966262,0.4684092739,0.2967940998,0.2795588716
14.0000000000,57.0000000000,0.2151676936,0.3480677243,0.4367645821,0.2675097374,0.4327392462,0.2997510164,0.1956640694
14.0000000000,58.0000000000,0.2611934108,0.3458614287,0.3929451605,0.3042595230,0.4028877795,0.2928526975,0.1415440073
14.0000000000,59.0000000000,0.3113568707,0.3198238464,0.3688192829,0.3530026717,0.3626021550,0.2843951733,0.1179758806
14.0000000000,60.0000000000,0.3701274790,0.2850237191,0.3448488019,0.4080287161,0.3142102891,0.2777609949,0.0928886512
14.0000000000,61.0000000000,0.4279634598,0.2486010130,0.3234355272,0.4563495235,0.2650902810,0.2785601956,0.0622024615
14.0000000000,62.0000000000,0.4416403547,0.2324864879,0.3258731574,0.4602176763,0.2422658847,0.2975164390,0.0403663801
14.0000000000,63.0000000000,0.4378542711,0.2272537188,0.3348920101,0.4504068523,0.2337687192,0.3158244286,0.0278694276
14.0000000000,64.0000000000,0.4439285510,0.2059869434,0.3500845056,0.4533130745,0.2103414489,0.3363454766,0.0207020799
14.0000000000,65.0000000000,0.3564661446,0.1999309887,0.4436028667,0.3624939918,0.2033118244,0.4341941838,0.0166288197
14.0000000000,66.0000000000,0.2824716818,0.2143875582,0.5031407600,0.2866603285,0.2175666157,0.4957730558,0.0146118811
14.0000000000,67.0000000000,0.2050016941,0.2891145898,0.5058837160,0.2081578552,0.2935657345,0.4982764103,0.0151623442
14.0000000000,68.0000000000,0.2325342326,0.3033838712,0.4640818962,0.2359132376,0.3077924075,0.4562943548,0.0143230836
14.0000000000,69.0000000000,0.1779462028,0.3226049612,0.4994488360,0.1803955193,0.3270454136,0.4925590671,0.0135774797
15.0000000000,45.0000000000,0.4818149429,0.1250822433,0.3931028138,0.6309798169,0.1638063993,0.2052137838,0.2364019735
15.0000000000,46.0000000000,0.4816758269,0.1231325057,0.3951916674,0.6241959665,0.1595654361,0.2162385973,0.2283259541
15.0000000000,47.0000000000,0.5264076648,0.1057202633,0.3678720719,0.6677646459,0.1341094724,0.1981258817,0.2116868301
15.0000000000,48.0000000000,0.5051225746,0.1247600076,0.3701174178,0.6596309910,0.1629219749,0.1774470341,0.2342346228
15.0000000000,49.0000000000,0.4323939092,0.1336184139,0.4339876769,0.6167497087,0.1905880635,0.1926622278,0.2989150978
15.0000000000,50.0000000000,0.4168884009,0.1489926179,0.4341189813,0.5957029307,0.2128995169,0.1913975524,0.3001739972
15.0000000000,51.0000000000,0.3528629620,0.1795930908,0.4675439472,0.5195264873,0.2644181387,0.2160553740,0.3207988994
15.0000000000,52.0000000000,0.2652330059,0.2101024030,0.5246645911,0.3983823944,0.3155757260,0.2860418797,0.3342250822
15.0000000000,53.0000000000,0.2319455736,0.2339735940,0.5340808324,0.3421484359,0.3451400170,0.3127115471,0.3220907966
15.0000000000,54.0000000000,0.2161806933,0.2694739267,0.5143453800,0.3106377231,0.3872166647,0.3021456122,0.3040745627
15.0000000000,55.0000000000,0.1830408674,0.2888772882,0.5280818444,0.2603262862,0.4108500614,0.3288236525,0.2968790433
15.0000000000,57.0000000000,0.2423326509,0.3068025679,0.4508647813,0.3046570973,0.3857077428,0.3096351600,0.2045724421
15.0000000000,58.0000000000,0.2824357464,0.3082502985,0.4093139551,0.3369411582,0.3677374905,0.2953213513,0.1617653721
15.0000000000,59.0000000000,0.3284976030,0.2947090707,0.3767933263,0.3843190136,0.3447888153,0.2708921711,0.1452475902
15.0000000000,60.0000000000,0.3877672891,0.2701617295,0.3420709815,0.4383952996,0.3054348205,0.2561698799,0.1154848388
15.0000000000,61.0000000000,0.4467145479,0.2485428348,0.3047426173,0.4844106434,0.2695161711,0.2460731856,0.0778184707
15.0000000000,62.0000000000,0.4726217876,0.2319741392,0.2954040732,0.4968863582,0.2438837740,0.2592298678,0.0488332397
15.0000000000,63.0000000000,0.4676795731,0.2275696602,0.3047507667,0.4829480724,0.2349992068,0.2820527208,0.0316151988
15.0000000000,64.0000000000,0.4621346094,0.2176445688,0.3202208218,0.4727353731,0.2226370507,0.3046275762,0.0224243083
15.0000000000,65.0000000000,0.4233155296,0.2044386017,0.3722458687,0.4305227421,0.2079192971,0.3615579607,0.0167406081
15.0000000000,66.0000000000,0.3170047510,0.2085702439,0.4744250051,0.3214216642,0.2114763098,0.4671020260,0.0137418032
15.0000000000,67.0000000000,0.2080963370,0.3039105972,0.4879930657,0.2109779574,0.3081190085,0.4809030340,0.0136583956
15.0000000000,68.0000000000,0.2424719169,0.3098672150,0.4476608681,0.2457254711,0.3140250975,0.4402494314,0.0132406059
15.0000000000,69.0000000000,0.2113930056,0.3440131950,0.4445937994,0.2141845325,0.3485560231,0.4372594444,0.0130332796
16.0000000000,45.0000000000,0.4848937580,0.1446404178,0.3704658242,0.6207890211,0.1851770247,0.1940339542,0.2189073235
16.0000000000,46.0000000000,0.4013545195,0.1490278147,0.4496176658,0.5232523555,0.1942899639,0.2824576807,0.2329618485
16.0000000000,47.0000000000,0.4252558515,0.1429068694,0.4318372791,0.5715405356,0.1920657139,0.2363937505,0.2559480475
16.0000000000,48.0000000000,0.3995904477,0.1450223597,0.4553871927,0.5875243031,0.2132287228,0.1992469741,0.3198741813
16.0000000000,49.0000000000,0.3435202639,0.1344211840,0.5220585521,0.5643616596,0.2208375182,0.2148008223,0.3913118334
16.0000000000,50.0000000000,0.3832371542,0.1454823266,0.4712805192,0.5837611061,0.2216040981,0.1946347958,0.3435034466
16.0000000000,51.0000000000,0.3596561913,0.1820529911,0.4582908176,0.5238102291,0.2651454952,0.2110442757,0.3133845592
16.0000000000,52.0000000000,0.2719670501,0.2020323033,0.5260006467,0.4043473075,0.3003717467,0.2952809458,0.3273924545
16.0000000000,53.0000000000,0.2551838434,0.2193440628,0.5254720938,0.3704715098,0.3184399334,0.3110885568,0.3111917201
16.0000000000,54.0000000000,0.2416488470,0.2517038828,0.5066472702,0.3361579172,0.3501454861,0.3136965967,0.2811448590
16.0000000000,55.0000000000,0.2156031648,0.2683114875,0.5160853477,0.2984234053,0.3713787220,0.3301978727,0.2775259550
16.0000000000,57.0000000000,0.2416372647,0.2776323042,0.4807304311,0.3209719562,0.3687849385,0.3102431053,0.2471701655
16.0000000000,58.0000000000,0.2823607870,0.2750805324,0.4425586806,0.3586841423,0.3494360030,0.2918798547,0.2127870911
16.0000000000,59.0000000000,0.3235125853,0.2689701450,0.4075172696,0.4027963807,0.3348871292,0.2623164901,0.1968334355
16.0000000000,60.0000000000,0.3810422818,0.2588308075,0.3601269107,0.4530348094,0.3077332127,0.2392319779,0.1589116909
16.0000000000,61.0000000000,0.4389200567,0.2495511280,0.3115288154,0.4914368157,0.2794099058,0.2291532785,0.1068637052
16.0000000000,62.0000000000,0.4772993871,0.2338070618,0.2888935511,0.5087382179,0.2492075020,0.2420542801,0.0617976588
16.0000000000,63.0000000000,0.4842938657,0.2284379415,0.2872681928,0.5028300666,0.2371813345,0.2599885988,0.0368637482
16.0000000000,64.0000000000,0.4739430884,0.2234286760,0.3026282356,0.4856958293,0.2289692133,0.2853349575,0.0241977389
16.0000000000,65.0000000000,0.4377456051,0.2217129073,0.3405414876,0.4455508033,0.2256661467,0.3287830499,0.0175180882
16.0000000000,66.0000000000,0.3776853243,0.2159519458,0.4063627300,0.3829964491,0.2189887271,0.3980148238,0.0138672952
16.0000000000,67.0000000000,0.2818462897,0.2477694491,0.4703842612,0.2853994476,0.2508930097,0.4637075428,0.0124497712
16.0000000000,68.0000000000,0.1844369111,0.3511123017,0.4644507872,0.1868362196,0.3556798621,0.4574839183,0.0128417741
16.0000000000,69.0000000000,0.2208039482,0.3762229904,0.4029730614,0.2236311331,0.3810401686,0.3953286983,0.0126421795
17.0000000000,45.0000000000,0.4679868639,0.1552393436,0.3767737925,0.5981881185,0.1984293536,0.2033825279,0.2176593794
17.0000000000,46.0000000000,0.3995746434,0.1591004733,0.4413248833,0.5328077269,0.2121505028,0.2550417703,0.2500584671
17.0000000000,47.0000000000,0.3774816380,0.1612385406,0.4612798214,0.5271815056,0.2251817520,0.2476367424,0.2839626694
17.0000000000,48.0000000000,0.3445647534,0.1534562387,0.5019790079,0.5398115011,0.2404118289,0.2197766700,0.3616943086
17.0000000000,49.0000000000,0.3212210277,0.1390651049,0.5397138674,0.5558037784,0.2406222011,0.2035740205,0.4220603742
17.0000000000,50.0000000000,0.3312786597,0.1542921462,0.5144291941,0.5436508820,0.2532039385,0.2031451795,0.3906408126
17.0000000000,51.0000000000,0.3227945392,0.1797698270,0.4974356338,0.4964713263,0.2764934149,0.2270352588,0.3498223924
17.0000000000,52.0000000000,0.2823084791,0.1956046998,0.5220868211,0.4265803380,0.2955671726,0.2778524894,0.3382055994
17.0000000000,53.0000000000,0.2594981409,0.2071941264,0.5333077327,0.3824315987,0.3053493205,0.3122190809,0.3214521452
17.0000000000,54.0000000000,0.2510314186,0.2280292638,0.5209393177,0.3525143663,0.3202132700,0.3272723637,0.2878831544
17.0000000000,55.0000000000,0.2325543722,0.2452656926,0.5221799353,0.3258836732,0.3436963324,0.3304199944,0.2863883916
17.0000000000,59.0000000000,0.3208092264,0.2465702287,0.4326205449,0.4239626841,0.3258527729,0.2501845429,0.2433078703
17.0000000000,60.0000000000,0.3625804584,0.2505770009,0.3868425406,0.4543248030,0.3139809219,0.2316942751,0.2019355844
17.0000000000,61.0000000000,0.4151334294,0.2548453325,0.3300212381,0.4835770484,0.2968620327,0.2195609189,0.1415361197
17.0000000000,62.0000000000,0.4566760123,0.2483312182,0.2949927695,0.4968063163,0.2701532694,0.2330404143,0.0807765577
17.0000000000,63.0000000000,0.4864684728,0.2296830564,0.2838484707,0.5087874556,0.2402208250,0.2509917194,0.0438670068
17.0000000000,64.0000000000,0.4918590782,0.2209568933,0.2871840285,0.5055280827,0.2270973935,0.2673745238,0.0270390606
17.0000000000,65.0000000000,0.4411248361,0.2389132611,0.3199619028,0.4498918996,0.2436615037,0.3064465967,0.0194870445
17.0000000000,66.0000000000,0.3991553638,0.2421075173,0.3587371188,0.4052849255,0.2458254004,0.3488896741,0.0151240801
17.0000000000,67.0000000000,0.3446197527,0.2391058992,0.4162743482,0.3489411554,0.2421041976,0.4089546470,0.0123843308
17.0000000000,68.0000000000,0.1919822906,0.3421407428,0.4658769665,0.1943713504,0.3463983996,0.4592302499,0.0122912138
17.0000000000,69.0000000000,0.1915065663,0.4182181420,0.3902752917,0.1939555957,0.4235664105,0.3824779938,0.0126267531
17.0000000000,70.0000000000,0.1979271728,0.4231521570,0.3789206702,0.2003148670,0.4282568525,0.3714282805,0.0119197054
18.0000000000,45.0000000000,0.4032877560,0.1728675079,0.4238447361,0.5489015172,0.2352842007,0.2158142820,0.2652821255
18.0000000000,46.0000000000,0.3439370002,0.1697805063,0.4862824935,0.4954573918,0.2445767881,0.2599658200,0.3058192169
18.0000000000,47.0000000000,0.3458246833,0.1679022735,0.4862730432,0.5138374898,0.2494746238,0.2366878865,0.3269765438
18.0000000000,48.0000000000,0.3460228320,0.1524169816,0.5015601864,0.5396128513,0.2376899858,0.2226971630,0.3587572438
18.0000000000,49.0000000000,0.3583104843,0.1467439317,0.4949455840,0.5637300143,0.2308722806,0.2053977051,0.3643934592
18.0000000000,50.0000000000,0.3405227885,0.1687472149,0.4907299966,0.5324851433,0.2638748065,0.2036400502,0.3605027432
18.0000000000,51.0000000000,0.2959423481,0.1797928451,0.5242648068,0.4666171765,0.2834823414,0.2499004822,0.3657705652
18.0000000000,52.0000000000,0.2701065709,0.1918593904,0.5380340387,0.4226062004,0.3001813977,0.2772124020,0.3608551634
18.0000000000,53.0000000000,0.2452038807,0.1994699567,0.5553261626,0.3788602529,0.3081975620,0.3129421850,0.3527854167
18.0000000000,54.0000000000,0.2421836102,0.2147342242,0.5430821657,0.3570373202,0.3165702745,0.3263924053,0.3216854472
18.0000000000,55.0000000000,0.2393782884,0.2257986332,0.5348230784,0.3471291304,0.3274368938,0.3254339758,0.3104056461
18.0000000000,58.0000000000,0.2990492460,0.2386910397,0.4622597144,0.3951841460,0.3154226801,0.2893931739,0.2432660849
18.0000000000,60.0000000000,0.3691767279,0.2407342591,0.3900890130,0.4670054987,0.3045268410,0.2284676603,0.2094809827
18.0000000000,61.0000000000,0.4188677328,0.2442410560,0.3368912112,0.4954595239,0.2889015980,0.2156388782,0.1545873828
18.0000000000,63.0000000000,0.4762101185,0.2383583536,0.2854315279,0.5022062187,0.2513702310,0.2464235504,0.0517637959
18.0000000000,64.0000000000,0.4835384161,0.2334022629,0.2830593210,0.4994847774,0.2410995144,0.2594157081,0.0319256203
18.0000000000,65.0000000000,0.4624903781,0.2440435184,0.2934661036,0.4729421368,0.2495586255,0.2774992376,0.0220994451
18.0000000000,66.0000000000,0.4224872460,0.2594664691,0.3180462850,0.4297284396,0.2639135783,0.3063579821,0.0168506270
18.0000000000,67.0000000000,0.3607421502,0.2577219673,0.3815358825,0.3656256631,0.2612108542,0.3731634827,0.0133565923
18.0000000000,68.0000000000,0.2683995711,0.3162239715,0.4153764574,0.2716472195,0.3200502976,0.4083024829,0.0119553899
18.0000000000,69.0000000000,0.1652703258,0.4278413013,0.4068883729,0.1673755851,0.4332912625,0.3993331524,0.0125780547
18.0000000000,70.0000000000,0.2151229245,0.4369459134,0.3479311621,0.2177000486,0.4421804267,0.3401195248,0.0118379579
19.0000000000,45.0000000000,0.3503455863,0.1861404121,0.4635140017,0.5089964551,0.2704324347,0.2205711102,0.3116934651
19.0000000000,46.0000000000,0.3003011752,0.1831287225,0.5165701023,0.4592561808,0.2800621664,0.2606816527,0.3461140258
19.0000000000,47.0000000000,0.3140077877,0.1840141643,0.5019780480,0.4655107273,0.2727975892,0.2616916834,0.3254553134
19.0000000000,48.0000000000,0.3768013254,0.1559347453,0.4672639293,0.5464606770,0.2261462494,0.2273930736,0.3104694606
19.0000000000,49.0000000000,0.4151266622,0.1506025648,0.4342707731,0.5815305161,0.2109717231,0.2074977608,0.2861481028
19.0000000000,50.0000000000,0.3615958073,0.1820522037,0.4563519890,0.5236996179,0.2636664131,0.2126339690,0.3095358581
19.0000000000,51.0000000000,0.2927017759,0.1858576355,0.5214405886,0.4647565309,0.2951077069,0.2401357621,0.3702040608
19.0000000000,52.0000000000,0.2656850932,0.1981117387,0.5362031681,0.4165193187,0.3105833506,0.2728973307,0.3621302032
19.0000000000,53.0000000000,0.2508429115,0.2032501117,0.5459069768,0.3838181215,0.3109957368,0.3051861417,0.3464537045
19.0000000000,54.0000000000,0.2491905552,0.2172227366,0.5335867083,0.3630893261,0.3165098171,0.3204008568,0.3136935259
19.0000000000,55.0000000000,0.2476937915,0.2219030168,0.5304031918,0.3532164234,0.3164382501,0.3303453265,0.2987478072
19.0000000000,64.0000000000,0.4663353260,0.2466412793,0.2870233947,0.4850205128,0.2565237354,0.2584557518,0.0385245290
19.0000000000,65.0000000000,0.4657026897,0.2529203821,0.2813769281,0.4782174721,0.2597170866,0.2620654413,0.0261696470
19.0000000000,66.0000000000,0.4251916290,0.2766114492,0.2981969218,0.4337072810,0.2821513674,0.2841413515,0.0196345609
19.0000000000,67.0000000000,0.3666348328,0.2898861624,0.3434790048,0.3723413555,0.2943981232,0.3332605213,0.0153260513
19.0000000000,68.0000000000,0.3323689107,0.3043241860,0.3633069033,0.3366647302,0.3082575316,0.3550777382,0.0127599333
19.0000000000,69.0000000000,0.2213537695,0.3994884116,0.3791578189,0.2240763245,0.4044019451,0.3715217303,0.0121501234
19.0000000000,70.0000000000,0.2095243074,0.4441066943,0.3463689983,0.2120308664,0.4494195845,0.3385495490,0.0118216705
20.0000000000,45.0000000000,0.2920449481,0.2009376875,0.5070173644,0.4410564106,0.3034630655,0.2554805239,0.3378512565
20.0000000000,46.0000000000,0.2650505138,0.1994221632,0.5355273230,0.4068742284,0.3061293396,0.2869964320,0.3485689303
20.0000000000,47.0000000000,0.2869612376,0.2023296895,0.5107090729,0.4271304097,0.3011597102,0.2717098802,0.3281648154
20.0000000000,48.0000000000,0.3502416415,0.1811921739,0.4685661846,0.4949036533,0.2560308603,0.2490654864,0.2923033823
20.0000000000,49.0000000000,0.4079129689,0.1729215091,0.4191655220,0.5500305380,0.2331676557,0.2168018063,0.2583812339
20.0000000000,50.0000000000,0.3608803388,0.2047769473,0.4343427139,0.5011645157,0.2843794150,0.2144560693,0.2799164197
20.0000000000,51.0000000000,0.2819702443,0.2014295195,0.5166002362,0.4405957754,0.3147459604,0.2446582642,0.3600250842
20.0000000000,52.0000000000,0.2681026889,0.2121938203,0.5197034908,0.4108403363,0.3251656329,0.2639940309,0.3474285138
20.0000000000,53.0000000000,0.2640799101,0.2130971688,0.5228229211,0.3920281782,0.3163439992,0.2916278227,0.3263751822
20.0000000000,54.0000000000,0.2758849798,0.2240789933,0.5000360270,0.3803674455,0.3089416260,0.3106909285,0.2746882441
20.0000000000,55.0000000000,0.2934631307,0.2321846120,0.4743522572,0.3896733391,0.3083050086,0.3020216523,0.2468996430
20.0000000000,64.0000000000,0.4592771409,0.2573594917,0.2833633673,0.4814587663,0.2697891367,0.2487520970,0.0460717031
