Lon,Lat,LCC_all_AD1900_C,LCC_all_AD1900_B,LCC_all_AD1900_U,NLC_all_AD1900_C,NLC_all_AD1900_B,NLC_all_AD1900_O,HLU_all_AD1900
10.0000000000,58.0000000000,0.1525241568,0.3045421464,0.5429336968,0.2362179424,0.4716519710,0.2921300865,0.3543074871
10.0000000000,60.0000000000,0.2986830425,0.3085658796,0.3927510780,0.3471888816,0.3586766820,0.2941344364,0.1397102319
10.0000000000,61.0000000000,0.3731862810,0.2739800607,0.3528336583,0.3959697267,0.2907068541,0.3133234192,0.0575383524
10.0000000000,62.0000000000,0.3548519597,0.2537836589,0.3913643814,0.3640925108,0.2603923328,0.3755151564,0.0253796792
10.0000000000,63.0000000000,0.2810127890,0.2565944146,0.4623927964,0.2862625199,0.2613879745,0.4523495056,0.0183388693
10.0000000000,64.0000000000,0.3078904092,0.2526016433,0.4395079475,0.3144675464,0.2579977050,0.4275347486,0.0209151541
10.0000000000,65.0000000000,0.2853927618,0.2501597334,0.4644475048,0.2923700266,0.2562756233,0.4513543502,0.0238645010
11.0000000000,45.0000000000,0.1713904512,0.1107497880,0.7178597609,0.4550781692,0.2940642866,0.2508575442,0.6233823928
11.0000000000,46.0000000000,0.3211121783,0.0806861393,0.5982016825,0.6812364403,0.1711748791,0.1475886806,0.5286332920
11.0000000000,47.0000000000,0.4556838046,0.1205492490,0.4237669464,0.6403482137,0.1694014478,0.1902503385,0.2883812356
11.0000000000,48.0000000000,0.4254746214,0.1393131787,0.4352121999,0.6253397533,0.2047550299,0.1699052168,0.3196104692
11.0000000000,49.0000000000,0.3203068648,0.1366076613,0.5430854739,0.5915226355,0.2522784640,0.1561989006,0.4585044670
11.0000000000,50.0000000000,0.3253885245,0.1639260385,0.5106854369,0.5577926189,0.2810078643,0.1611995167,0.4166496409
11.0000000000,51.0000000000,0.2997626774,0.1962713491,0.5039659736,0.5002473140,0.3275398260,0.1722128601,0.4007710407
11.0000000000,52.0000000000,0.1654298859,0.2086279081,0.6259422060,0.3521185454,0.4440658055,0.2038156491,0.5301869553
11.0000000000,53.0000000000,0.1064924664,0.2379722332,0.6555353004,0.2337870254,0.5224296363,0.2437833383,0.5444894075
11.0000000000,54.0000000000,0.0957070496,0.2657483158,0.6385446347,0.1979645836,0.5496852625,0.2523501539,0.5165445867
11.0000000000,55.0000000000,0.0851772889,0.2895540636,0.6252686475,0.1684574748,0.5726590625,0.2588834627,0.4943691935
11.0000000000,56.0000000000,0.0872411562,0.3077847579,0.6049740859,0.1637810830,0.5778158291,0.2584030879,0.4673306919
11.0000000000,58.0000000000,0.2005320837,0.3250470110,0.4744209053,0.2924857337,0.4740967718,0.2334174945,0.3143867869
11.0000000000,59.0000000000,0.2658613132,0.3303272275,0.4038114593,0.3339355423,0.4149080604,0.2511563973,0.2038543982
11.0000000000,60.0000000000,0.3209619823,0.3142027987,0.3648352190,0.3751917166,0.3672905014,0.2575177819,0.1445387302
11.0000000000,61.0000000000,0.3870998344,0.2826002163,0.3302999493,0.4169908955,0.3044220296,0.2785870749,0.0716827667
11.0000000000,62.0000000000,0.3984512649,0.2509170389,0.3506316963,0.4106948784,0.2586272196,0.3306779021,0.0298119459
11.0000000000,63.0000000000,0.3168936443,0.2525200322,0.4305863235,0.3230324498,0.2574118038,0.4195557464,0.0190036805
11.0000000000,64.0000000000,0.3327664837,0.2510947540,0.4161387623,0.3397077974,0.2563324434,0.4039597592,0.0204331893
11.0000000000,65.0000000000,0.3082478927,0.2554841160,0.4362679913,0.3155596460,0.2615442931,0.4228960609,0.0231707488
12.0000000000,45.0000000000,0.1387842406,0.1249614091,0.7362543503,0.3843037869,0.3460273481,0.2696688651,0.6388684021
12.0000000000,46.0000000000,0.2346453435,0.1162211233,0.6491335332,0.5200620662,0.2575895887,0.2223483451,0.5488128077
12.0000000000,47.0000000000,0.4659900582,0.1154136454,0.4185962964,0.6779774516,0.1679174219,0.1541051265,0.3126761707
12.0000000000,48.0000000000,0.4389993658,0.1442333398,0.4167672944,0.6295641487,0.2068434418,0.1635924095,0.3026931938
12.0000000000,49.0000000000,0.3483210818,0.1379414074,0.5137375108,0.6137955574,0.2430740700,0.1431303726,0.4325128658
12.0000000000,50.0000000000,0.3798993633,0.1635147232,0.4565859135,0.5976240352,0.2572268820,0.1451490828,0.3643171276
12.0000000000,51.0000000000,0.3126719508,0.1928040687,0.4945239805,0.5219823735,0.3218719336,0.1561456928,0.4009913616
12.0000000000,52.0000000000,0.1739888730,0.1992368098,0.6267743172,0.3826262583,0.4381500597,0.1792236820,0.5452772277
12.0000000000,53.0000000000,0.1377286270,0.2490000950,0.6132712780,0.2797540403,0.5057683657,0.2144775940,0.5076795786
12.0000000000,54.0000000000,0.1428357367,0.2808878434,0.5762764200,0.2669334314,0.5249271480,0.2081394207,0.4649012830
12.0000000000,55.0000000000,0.1022947649,0.3096941186,0.5880111165,0.1906808089,0.5772800307,0.2320391604,0.4635287865
12.0000000000,56.0000000000,0.1133255886,0.3120613201,0.5746130913,0.2093055085,0.5763583854,0.2143361061,0.4585637548
12.0000000000,57.0000000000,0.1843498222,0.3349320930,0.4807180847,0.2848076569,0.5174467948,0.1977455483,0.3527216780
12.0000000000,58.0000000000,0.2417285663,0.3585657128,0.3997057209,0.3130358605,0.4643386926,0.2226254470,0.2277927328
12.0000000000,59.0000000000,0.2947157945,0.3389472218,0.3663369837,0.3568040558,0.4103537907,0.2328421534,0.1740122074
12.0000000000,60.0000000000,0.3542549197,0.3112531893,0.3344918910,0.4004603243,0.3518498861,0.2476897895,0.1153807303
12.0000000000,61.0000000000,0.4190248485,0.2711258477,0.3098493037,0.4462160722,0.2887196577,0.2650642700,0.0609373472
12.0000000000,62.0000000000,0.4142655209,0.2448268692,0.3409076099,0.4267914267,0.2522295569,0.3209790164,0.0293490098
12.0000000000,63.0000000000,0.3301982758,0.2449117809,0.4248899433,0.3366105756,0.2496678559,0.4137215685,0.0190496089
12.0000000000,64.0000000000,0.3015525753,0.2496105083,0.4488369163,0.3072985239,0.2543667242,0.4383347519,0.0186982627
12.0000000000,65.0000000000,0.2934003833,0.2561327591,0.4504668576,0.2993818357,0.2613544493,0.4392637150,0.0199793431
12.0000000000,66.0000000000,0.2610302184,0.2646981137,0.4742716679,0.2664816785,0.2702261756,0.4632921459,0.0204571667
13.0000000000,46.0000000000,0.2993134302,0.1582246794,0.5424618904,0.5015015848,0.2651064720,0.2333919433,0.4031655347
13.0000000000,47.0000000000,0.5187252870,0.1151882900,0.3660864230,0.7134299390,0.1584244623,0.1281455987,0.2729134864
13.0000000000,48.0000000000,0.4935795495,0.1401581479,0.3662623026,0.6707866326,0.1904783375,0.1387350299,0.2641780179
13.0000000000,49.0000000000,0.4169466808,0.1433318157,0.4397215035,0.6480089857,0.2227630266,0.1292279878,0.3565726865
13.0000000000,50.0000000000,0.4225551436,0.1660317351,0.4114131213,0.6201187580,0.2436590701,0.1362221719,0.3185899666
13.0000000000,51.0000000000,0.3303293413,0.1883366133,0.4813340453,0.5443237502,0.3103450976,0.1453311522,0.3931381072
13.0000000000,52.0000000000,0.1827260718,0.2074030252,0.6098709030,0.3846224241,0.4365652559,0.1788123200,0.5249209085
13.0000000000,53.0000000000,0.1697927318,0.2450971584,0.5851101098,0.3315595653,0.4786088688,0.1898315659,0.4878967475
13.0000000000,54.0000000000,0.1633572850,0.2662246977,0.5704180174,0.3089491992,0.5034970260,0.1875537749,0.4712487186
13.0000000000,55.0000000000,0.1146943576,0.3012648655,0.5840407769,0.2145569169,0.5635714088,0.2218716744,0.4654362149
13.0000000000,56.0000000000,0.1701123231,0.2931361143,0.5367515627,0.3008465623,0.5184162481,0.1807371896,0.4345545392
13.0000000000,57.0000000000,0.2355015322,0.3517046555,0.4127938123,0.3202619167,0.4782882134,0.2014498699,0.2646595804
13.0000000000,58.0000000000,0.2930141165,0.3586297544,0.3483561291,0.3493593485,0.4275925639,0.2230480876,0.1612815921
13.0000000000,59.0000000000,0.3280142651,0.3286049191,0.3433808158,0.3889678181,0.3896682309,0.2213639510,0.1567059024
13.0000000000,60.0000000000,0.3856677173,0.2978364687,0.3164958140,0.4333489227,0.3346588451,0.2319922321,0.1100295927
13.0000000000,61.0000000000,0.4378437276,0.2640618361,0.2980944362,0.4653163293,0.2806304545,0.2540532162,0.0590406997
13.0000000000,62.0000000000,0.4548796297,0.2367862053,0.3083341649,0.4702584973,0.2447916280,0.2849498748,0.0327030083
13.0000000000,63.0000000000,0.3532999103,0.2485034617,0.3981966280,0.3613481539,0.2541644210,0.3844874251,0.0222728235
13.0000000000,64.0000000000,0.3655663290,0.2420970544,0.3923366166,0.3730230284,0.2470352689,0.3799417027,0.0199899171
13.0000000000,65.0000000000,0.3205303298,0.2493891222,0.4300805479,0.3265410908,0.2540658042,0.4193931050,0.0184073648
13.0000000000,66.0000000000,0.2604355193,0.2612621116,0.4783023691,0.2650309622,0.2658721399,0.4690968978,0.0173392681
13.0000000000,67.0000000000,0.2395058235,0.2756891600,0.4848050165,0.2437512288,0.2805759398,0.4756728314,0.0174169598
14.0000000000,46.0000000000,0.4958750377,0.1321074160,0.3720175463,0.6838999633,0.1821996473,0.1339003894,0.2749304514
14.0000000000,47.0000000000,0.5308481928,0.1284170503,0.3407347569,0.7051754154,0.1705884055,0.1242361791,0.2472111460
14.0000000000,48.0000000000,0.5149541563,0.1416065128,0.3434393309,0.6857562399,0.1885751355,0.1256686246,0.2490711330
14.0000000000,49.0000000000,0.4091968697,0.1491299478,0.4416731825,0.6418500083,0.2339193316,0.1242306601,0.3624727516
14.0000000000,50.0000000000,0.3912367359,0.1724493015,0.4363139626,0.6023761740,0.2655153285,0.1321084975,0.3505109386
14.0000000000,51.0000000000,0.3145276294,0.1886548937,0.4968174769,0.5365338676,0.3218150977,0.1416510348,0.4137786105
14.0000000000,52.0000000000,0.2146670823,0.1965282044,0.5888047133,0.4397910370,0.4026296992,0.1575792638,0.5118884555
14.0000000000,53.0000000000,0.1782582816,0.2132366708,0.6085050476,0.3782192854,0.4524346386,0.1693460760,0.5286906603
14.0000000000,54.0000000000,0.1566352573,0.2270576004,0.6163071423,0.3355952454,0.4864770066,0.1779277480,0.5332613931
14.0000000000,56.0000000000,0.2047540401,0.2811445566,0.5141014033,0.3455852276,0.4745176483,0.1798971241,0.4075150680
14.0000000000,57.0000000000,0.2784540734,0.3298150215,0.3917309051,0.3645662316,0.4318105964,0.2036231719,0.2362044280
14.0000000000,58.0000000000,0.3325040433,0.3313287985,0.3361671582,0.3907673738,0.3893861956,0.2198464306,0.1490997826
14.0000000000,59.0000000000,0.3712873214,0.3026413442,0.3260713343,0.4335497843,0.3533923243,0.2130578913,0.1436108727
14.0000000000,60.0000000000,0.4146135953,0.2801535406,0.3052328641,0.4678011753,0.3160922772,0.2161065475,0.1136969780
14.0000000000,61.0000000000,0.4624617326,0.2559102883,0.2816279791,0.4957432851,0.2743271455,0.2299295694,0.0671346512
14.0000000000,62.0000000000,0.4723202954,0.2411727120,0.2865069926,0.4919230390,0.2511821207,0.2568948403,0.0398492083
14.0000000000,63.0000000000,0.4470852706,0.2420869018,0.3108278276,0.4598229116,0.2489840559,0.2911930325,0.0277011881
14.0000000000,64.0000000000,0.4373609171,0.2379655739,0.3246735090,0.4474691084,0.2434653830,0.3090655086,0.0225896964
14.0000000000,65.0000000000,0.3387236344,0.2508170247,0.4104593409,0.3447701470,0.2552943276,0.3999355254,0.0175378080
14.0000000000,66.0000000000,0.2678364819,0.2575223807,0.4746411374,0.2718163343,0.2613489732,0.4668346925,0.0146416970
14.0000000000,67.0000000000,0.2007958808,0.2825769263,0.5166271929,0.2037784628,0.2867742676,0.5094472695,0.0146363946
14.0000000000,68.0000000000,0.2179484512,0.3023464014,0.4797051474,0.2213616128,0.3070812693,0.4715571179,0.0154189408
14.0000000000,69.0000000000,0.1647116194,0.3139691791,0.5213192015,0.1673791829,0.3190540221,0.5135667950,0.0159372477
15.0000000000,45.0000000000,0.4482441478,0.1499205665,0.4018352857,0.6476906132,0.2166278000,0.1356815868,0.3079347782
15.0000000000,46.0000000000,0.4457890055,0.1554503022,0.3987606923,0.6380721603,0.2225010238,0.1394268159,0.3013501712
15.0000000000,47.0000000000,0.4597719102,0.1415288736,0.3986992162,0.6697037800,0.2061509621,0.1241452580,0.3134697399
15.0000000000,48.0000000000,0.4585652765,0.1389190886,0.4025156349,0.6817911071,0.2065437662,0.1116651267,0.3274108863
15.0000000000,49.0000000000,0.3598597973,0.1443601564,0.4957800463,0.6304696304,0.2529170948,0.1166132748,0.4292194581
15.0000000000,50.0000000000,0.4079647349,0.1702983920,0.4217368732,0.6197953105,0.2587236977,0.1214809918,0.3417750539
15.0000000000,51.0000000000,0.3487691337,0.1875823483,0.4636485180,0.5649452095,0.3038507105,0.1312040800,0.3826496308
15.0000000000,52.0000000000,0.2137756914,0.2015033874,0.5847209212,0.4305484009,0.4058317418,0.1636198573,0.5034804659
15.0000000000,53.0000000000,0.2016788003,0.2101197012,0.5882014985,0.4076440794,0.4247052839,0.1676506367,0.5052576243
15.0000000000,54.0000000000,0.2106231733,0.2204896454,0.5688871812,0.4071022720,0.4261726485,0.1667250794,0.4826283522
15.0000000000,55.0000000000,0.1794435438,0.2374699259,0.5830865302,0.3506035994,0.4639777447,0.1854186559,0.4881868180
15.0000000000,57.0000000000,0.3098070870,0.2888860081,0.4013069049,0.4134059515,0.3854889061,0.2011051425,0.2505983867
15.0000000000,58.0000000000,0.3610026673,0.2971698697,0.3418274630,0.4334134071,0.3567768811,0.2098097119,0.1670708348
15.0000000000,59.0000000000,0.3841580533,0.2795583581,0.3362835886,0.4635576207,0.3373387756,0.1991036037,0.1712830593
15.0000000000,60.0000000000,0.4236727723,0.2614354856,0.3148917421,0.4985902291,0.3076647526,0.1937450184,0.1502585739
15.0000000000,61.0000000000,0.4706241842,0.2514448536,0.2779309622,0.5186994909,0.2771305044,0.2041700047,0.0926843144
15.0000000000,62.0000000000,0.4872256983,0.2425677182,0.2702065835,0.5131201502,0.2554593989,0.2314204509,0.0504646950
15.0000000000,63.0000000000,0.4749918844,0.2414272455,0.2835808701,0.4903337954,0.2492251794,0.2604410252,0.0312887081
15.0000000000,64.0000000000,0.4436894408,0.2466783952,0.3096321640,0.4542317421,0.2525396074,0.2932286505,0.0232090811
15.0000000000,65.0000000000,0.3879025576,0.2525712408,0.3595262016,0.3943369724,0.2567608191,0.3489022084,0.0163170468
15.0000000000,66.0000000000,0.2801171987,0.2671277817,0.4527550196,0.2837835050,0.2706240763,0.4455924187,0.0129193775
15.0000000000,67.0000000000,0.2157987531,0.2868213748,0.4973798722,0.2186167971,0.2905668796,0.4908163233,0.0128903364
15.0000000000,68.0000000000,0.2072206310,0.3249284490,0.4678509201,0.2101064875,0.3294535626,0.4604399499,0.0137352092
15.0000000000,69.0000000000,0.1813535402,0.3461133537,0.4725331061,0.1839665009,0.3511001910,0.4649333081,0.0142034594
16.0000000000,45.0000000000,0.4603112555,0.1610684005,0.3786203440,0.6462699932,0.2261375816,0.1275924252,0.2877415626
16.0000000000,46.0000000000,0.3331149375,0.2027140860,0.4641709764,0.5086959446,0.3095623218,0.1817417336,0.3451590463
16.0000000000,47.0000000000,0.3361407610,0.1680742079,0.4957850311,0.5699277743,0.2849703765,0.1451018491,0.4102046327
16.0000000000,48.0000000000,0.3094921122,0.1338101742,0.5566977136,0.6203752641,0.2682217701,0.1114029659,0.5011211276
16.0000000000,49.0000000000,0.2572761629,0.1282384454,0.6144853916,0.5913457654,0.2947543247,0.1138999100,0.5649310809
16.0000000000,50.0000000000,0.3631997955,0.1552432949,0.4815569096,0.6231534930,0.2663558810,0.1104906260,0.4171583733
16.0000000000,51.0000000000,0.3319280799,0.1732914877,0.4947804323,0.5782650703,0.3018979724,0.1198369573,0.4259932045
16.0000000000,52.0000000000,0.1859868561,0.1671589388,0.6468542051,0.4489609668,0.4035115186,0.1475275146,0.5857393629
16.0000000000,53.0000000000,0.1961503045,0.1697802209,0.6340694746,0.4581343708,0.3965436347,0.1453219945,0.5718498392
16.0000000000,54.0000000000,0.2415379672,0.2099525211,0.5485095117,0.4488654218,0.3901681711,0.1609664071,0.4618922388
16.0000000000,55.0000000000,0.2332801892,0.2234274012,0.5432924096,0.4221889137,0.4043574046,0.1734536817,0.4474506990
16.0000000000,57.0000000000,0.2965832777,0.2482963930,0.4551203293,0.4432003780,0.3710426836,0.1857569384,0.3308144749
16.0000000000,58.0000000000,0.3552760937,0.2667560047,0.3779679017,0.4604052969,0.3456913643,0.1939033388,0.2283405598
16.0000000000,59.0000000000,0.3791760805,0.2591871056,0.3616368140,0.4835321155,0.3305200299,0.1859478546,0.2158202768
16.0000000000,60.0000000000,0.4172428979,0.2442636126,0.3384934895,0.5204912296,0.3047075666,0.1748012038,0.1983670922
16.0000000000,61.0000000000,0.4610486153,0.2469638979,0.2919874868,0.5284310751,0.2830577811,0.1885111438,0.1275141885
16.0000000000,62.0000000000,0.4923245405,0.2430325204,0.2646429392,0.5297703153,0.2615173618,0.2087123229,0.0706830371
16.0000000000,63.0000000000,0.4828772471,0.2465364026,0.2705863503,0.5025412946,0.2565760215,0.2408826839,0.0391292173
16.0000000000,64.0000000000,0.4506562546,0.2549459067,0.2943978387,0.4622145598,0.2614846878,0.2763007524,0.0250063633
16.0000000000,65.0000000000,0.3955929734,0.2657731296,0.3386338971,0.4020671335,0.2701226957,0.3278101707,0.0161021870
16.0000000000,66.0000000000,0.3173406835,0.2815463026,0.4011130139,0.3212737521,0.2850357414,0.3936905064,0.0122421099
16.0000000000,67.0000000000,0.2394803403,0.3038087099,0.4567109498,0.2422496235,0.3073218682,0.4504285083,0.0114315271
16.0000000000,68.0000000000,0.1789995692,0.3374374316,0.4835629991,0.1812302174,0.3416424931,0.4771272896,0.0123083677
16.0000000000,69.0000000000,0.1866838493,0.3755700761,0.4377460747,0.1891335333,0.3804983440,0.4303681227,0.0129521402
17.0000000000,45.0000000000,0.4498050257,0.1732891474,0.3769058270,0.6305777196,0.2429325355,0.1264897449,0.2866778960
17.0000000000,46.0000000000,0.3315962090,0.1835910982,0.4848126928,0.5485941602,0.3037338836,0.1476719561,0.3955527910
17.0000000000,47.0000000000,0.2940857945,0.1696143818,0.5362998237,0.5462047974,0.3150243595,0.1387708431,0.4615832817
17.0000000000,48.0000000000,0.2508249005,0.1340020783,0.6151730211,0.5768878204,0.3081997311,0.1149124485,0.5652102685
17.0000000000,49.0000000000,0.2593751145,0.1227460379,0.6178788476,0.6098346358,0.2885966354,0.1015687288,0.5746795947
17.0000000000,50.0000000000,0.3138465468,0.1497315273,0.5364219259,0.6036214425,0.2879788273,0.1083997301,0.4800606395
17.0000000000,51.0000000000,0.2721534378,0.1518815893,0.5759649729,0.5695542873,0.3178530869,0.1125926257,0.5221641837
17.0000000000,52.0000000000,0.1959840491,0.1424749079,0.6615410431,0.5074474349,0.3689000553,0.1236525098,0.6137845310
17.0000000000,53.0000000000,0.1846256934,0.1497653699,0.6656089367,0.4779993779,0.3877453476,0.1342552745,0.6137532769
17.0000000000,54.0000000000,0.2348090331,0.1923604602,0.5728305067,0.4650496940,0.3809784144,0.1539718916,0.4950882967
17.0000000000,55.0000000000,0.2503975315,0.2048007053,0.5448017631,0.4608041652,0.3768927652,0.1623030695,0.4566074910
17.0000000000,59.0000000000,0.3737696502,0.2364748851,0.3897554646,0.5082712222,0.3215707290,0.1701580487,0.2646255899
17.0000000000,60.0000000000,0.3940306777,0.2362506201,0.3697187022,0.5203467419,0.3119864707,0.1676667875,0.2427536372
17.0000000000,61.0000000000,0.4445262042,0.2415251666,0.3139486291,0.5360296343,0.2912418785,0.1727284872,0.1707059167
17.0000000000,62.0000000000,0.4730649920,0.2493037663,0.2776312417,0.5293228190,0.2789514646,0.1917257164,0.1062826408
17.0000000000,63.0000000000,0.4810480471,0.2538626668,0.2650892861,0.5089643359,0.2685948824,0.2224407817,0.0548492043
17.0000000000,64.0000000000,0.4622225679,0.2610060637,0.2767713684,0.4764665451,0.2690492980,0.2544841569,0.0298950206
17.0000000000,65.0000000000,0.3969839691,0.2802859430,0.3227300878,0.4039775241,0.2852236617,0.3107988141,0.0173117428
17.0000000000,66.0000000000,0.3376029457,0.2987747572,0.3636222971,0.3419636470,0.3026339280,0.3554024250,0.0127519439
17.0000000000,67.0000000000,0.2741325199,0.3202028983,0.4056645819,0.2772027993,0.3237891651,0.3990080356,0.0110759323
17.0000000000,68.0000000000,0.1893514748,0.3456430402,0.4650054850,0.1915366376,0.3496318462,0.4588315163,0.0114085888
17.0000000000,69.0000000000,0.1782015126,0.4005516558,0.4212468316,0.1804016169,0.4054969304,0.4141014526,0.0121955909
17.0000000000,70.0000000000,0.1730795051,0.4170325880,0.4098879068,0.1752599009,0.4222862204,0.4024538787,0.0124409278
18.0000000000,45.0000000000,0.3626786209,0.1750398372,0.4622815419,0.5914044873,0.2854299624,0.1231655503,0.3867503059
18.0000000000,46.0000000000,0.2370512808,0.1554322431,0.6075164761,0.5247804548,0.3440934929,0.1311260523,0.5482848520
18.0000000000,47.0000000000,0.2289116522,0.1369761306,0.6341122172,0.5533340493,0.3311039709,0.1155619799,0.5863047783
18.0000000000,48.0000000000,0.2420216686,0.1280743642,0.6299039672,0.5853828472,0.3097761305,0.1048410223,0.5865583187
18.0000000000,49.0000000000,0.3224550922,0.1417447980,0.5358001098,0.6252143221,0.2748316896,0.0999539883,0.4842487115
18.0000000000,50.0000000000,0.3449524592,0.1576750501,0.4973724907,0.6147970593,0.2810188899,0.1041840508,0.4389165433
18.0000000000,51.0000000000,0.2392406150,0.1446525743,0.6161068107,0.5532386976,0.3345059190,0.1122553834,0.5675634838
18.0000000000,52.0000000000,0.1826812127,0.1287115223,0.6886072650,0.5189080648,0.3656065446,0.1154853906,0.6479507159
18.0000000000,53.0000000000,0.1641977055,0.1312305348,0.7045717597,0.4862936671,0.3886569415,0.1250493914,0.6623486659
18.0000000000,54.0000000000,0.2021501830,0.1665701724,0.6312796445,0.4697290360,0.3870530580,0.1432179059,0.5696451198
18.0000000000,55.0000000000,0.2183492114,0.1783924597,0.6032583288,0.4668484222,0.3814176283,0.1517339495,0.5322909942
18.0000000000,58.0000000000,0.3550542234,0.2266936491,0.4182521275,0.5102338206,0.3257721189,0.1639940605,0.3041342830
18.0000000000,60.0000000000,0.4095658622,0.2298175400,0.3606165978,0.5369245180,0.3012816332,0.1617938487,0.2372002983
18.0000000000,61.0000000000,0.4494619320,0.2377664686,0.3127715994,0.5434232191,0.2874722208,0.1691045601,0.1729062797
18.0000000000,63.0000000000,0.4853127945,0.2556992671,0.2589879384,0.5173332480,0.2725700493,0.2100967027,0.0618952167
18.0000000000,64.0000000000,0.4638561036,0.2698311577,0.2663127387,0.4819178118,0.2803378894,0.2377442989,0.0374788143
18.0000000000,65.0000000000,0.4153879301,0.2888455248,0.2957665451,0.4241878586,0.2949646722,0.2808474691,0.0207453570
18.0000000000,66.0000000000,0.3643235010,0.3094013756,0.3262751235,0.3695806794,0.3138660291,0.3165532915,0.0142247111
18.0000000000,67.0000000000,0.2886160358,0.3359499779,0.3754339863,0.2919117583,0.3397862092,0.3683020325,0.0112901326
18.0000000000,68.0000000000,0.2355709583,0.3651241835,0.3993048582,0.2381735235,0.3691580401,0.3926684364,0.0109271807
18.0000000000,69.0000000000,0.1706160953,0.4105526597,0.4188312450,0.1726963905,0.4155584636,0.4117451459,0.0120459680
18.0000000000,70.0000000000,0.1829731498,0.4399540045,0.3770728458,0.1852547773,0.4454401163,0.3693051064,0.0123161603
19.0000000000,45.0000000000,0.2772991489,0.1604658618,0.5622349893,0.5605607946,0.3243820667,0.1150571387,0.5053183320
19.0000000000,46.0000000000,0.1793553060,0.1405570823,0.6800876117,0.4911828974,0.3849299834,0.1238871193,0.6348502626
19.0000000000,47.0000000000,0.1999303916,0.1497298710,0.6503397374,0.5015556614,0.3756200540,0.1228242847,0.6013794540
19.0000000000,48.0000000000,0.2657963796,0.1371513111,0.5970523093,0.5932684084,0.3061273453,0.1006042463,0.5519795496
19.0000000000,49.0000000000,0.3905174082,0.1603751119,0.4491074799,0.6377468028,0.2619056480,0.1003475492,0.3876607354
19.0000000000,50.0000000000,0.3718632141,0.1694769728,0.4586598131,0.6156675518,0.2805910050,0.1037414432,0.3959999792
19.0000000000,51.0000000000,0.2302580001,0.1358056441,0.6339363557,0.5644799898,0.3329290125,0.1025909977,0.5920882860
19.0000000000,52.0000000000,0.1928286314,0.1346111551,0.6725602136,0.5233970960,0.3653766931,0.1112262109,0.6315825349
19.0000000000,53.0000000000,0.1792825255,0.1400633533,0.6806541212,0.4933579271,0.3854327992,0.1212092738,0.6366075912
19.0000000000,54.0000000000,0.2163914543,0.1718340841,0.6117744616,0.4817673939,0.3825662115,0.1356663946,0.5508383153
19.0000000000,55.0000000000,0.2188795206,0.1770482187,0.6040722607,0.4742934782,0.3836485715,0.1420579503,0.5385145891
19.0000000000,64.0000000000,0.4583435194,0.2771748084,0.2644816722,0.4842532640,0.2928432497,0.2229034863,0.0535045328
19.0000000000,65.0000000000,0.4314274996,0.2952608524,0.2733116479,0.4445845113,0.3042652633,0.2511502254,0.0295939497
19.0000000000,66.0000000000,0.3806770595,0.3157329781,0.3035899625,0.3875067148,0.3213974839,0.2910958012,0.0176246117
19.0000000000,67.0000000000,0.3071559181,0.3413284864,0.3515155955,0.3110022712,0.3456027648,0.3433949640,0.0123676046
19.0000000000,68.0000000000,0.2713143944,0.3664431861,0.3622424194,0.2742943697,0.3704680062,0.3552376241,0.0108641502
19.0000000000,69.0000000000,0.2140971831,0.4013633095,0.3845395074,0.2165631232,0.4059861535,0.3774507233,0.0113867037
19.0000000000,70.0000000000,0.1917627646,0.4297689380,0.3784682975,0.1939893041,0.4347589449,0.3712517511,0.0114776405
20.0000000000,45.0000000000,0.2011390139,0.1617467007,0.6371142854,0.4857912837,0.3906509028,0.1235578135,0.5859559020
20.0000000000,46.0000000000,0.1517623406,0.1570485434,0.6911891159,0.4243386710,0.4391192830,0.1365420461,0.6423556206
20.0000000000,47.0000000000,0.1710652495,0.1494346855,0.6795000649,0.4687501072,0.4094784010,0.1217714918,0.6350608844
20.0000000000,48.0000000000,0.2375057355,0.1573155238,0.6051787407,0.5342638582,0.3538777645,0.1118583773,0.5554523634
20.0000000000,49.0000000000,0.3743868095,0.1779321141,0.4476810764,0.6076397845,0.2887885703,0.1035716452,0.3838671873
20.0000000000,50.0000000000,0.3656528214,0.1853675865,0.4489795921,0.5939056889,0.3010803082,0.1050140029,0.3843251071
20.0000000000,51.0000000000,0.2121052935,0.1391342053,0.6487605012,0.5428640474,0.3561012389,0.1010347137,0.6092846919
20.0000000000,52.0000000000,0.2117481065,0.1479424001,0.6403094933,0.5253731441,0.3670633243,0.1075635316,0.5969567365
20.0000000000,53.0000000000,0.2045555257,0.1559874376,0.6394570367,0.5003110119,0.3815210197,0.1181679684,0.5911432672
20.0000000000,54.0000000000,0.2550526029,0.1939717361,0.5509756610,0.4924206110,0.3744940445,0.1330853444,0.4820432022
20.0000000000,55.0000000000,0.2511491786,0.1939510597,0.5548997617,0.4876439890,0.3765852189,0.1357707920,0.4849743168
20.0000000000,64.0000000000,0.4335246484,0.2846811966,0.2817941550,0.4746005273,0.3116543580,0.2137451147,0.0865483211
20.0000000000,65.0000000000,0.4192704549,0.3030911123,0.2776384327,0.4401073111,0.3181541005,0.2417385884,0.0473449444
20.0000000000,66.0000000000,0.3889190913,0.3141805443,0.2969003644,0.3983636796,0.3218101668,0.2798261536,0.0237084571
20.0000000000,67.0000000000,0.3466207507,0.3252177920,0.3281614574,0.3515143355,0.3298092103,0.3186764542,0.0139214375
