Lon,Lat,LCC_elev_AD1900_C,LCC_elev_AD1900_B,LCC_elev_AD1900_U,NLC_elev_AD1900_C,NLC_elev_AD1900_B,NLC_elev_AD1900_O,HLU_elev_AD1900
10.0000000000,48.0000000000,0.3614105319,0.1440761323,0.4945133357,0.5936804297,0.2366704138,0.1696491565,0.3912372485
10.0000000000,49.0000000000,0.2627778089,0.1415763767,0.5956458144,0.5514071385,0.2970807356,0.1515121258,0.5234414092
10.0000000000,50.0000000000,0.2547352226,0.1663939785,0.5788707989,0.5096164251,0.3328833117,0.1575002633,0.5001432253
10.0000000000,51.0000000000,0.2470293996,0.2085280533,0.5444425471,0.4441970399,0.3749656688,0.1808372912,0.4438742779
10.0000000000,52.0000000000,0.1810591497,0.2360964182,0.5828444321,0.3447900807,0.4495972904,0.2056126288,0.4748713499
10.0000000000,53.0000000000,0.1228206521,0.2364429214,0.6407364265,0.2660467394,0.5121684930,0.2217847676,0.5383493428
10.0000000000,54.0000000000,0.0931312440,0.2416274032,0.6652413528,0.2117829121,0.5494671060,0.2387499818,0.5602513771
10.0000000000,55.0000000000,0.0817325314,0.2565253618,0.6617421068,0.1800485755,0.5650996631,0.2548517614,0.5460528850
10.0000000000,56.0000000000,0.0867851786,0.2812709687,0.6319438527,0.1721414056,0.5579107018,0.2699478926,0.4958494831
10.0000000000,57.0000000000,0.1068958750,0.3049919090,0.5881122160,0.1859592952,0.5305731435,0.2834675613,0.4251651960
10.0000000000,58.0000000000,0.1347844264,0.3120772446,0.5531383290,0.2146892853,0.4970874039,0.2882233108,0.3721883875
10.0000000000,60.0000000000,0.2669768086,0.3229195623,0.4101036291,0.3138775454,0.3796479556,0.3064744990,0.1494236764
10.0000000000,61.0000000000,0.3500696631,0.2834586135,0.3664717234,0.3732091513,0.3021951335,0.3245957152,0.0620013956
10.0000000000,62.0000000000,0.3771501883,0.2494614436,0.3733883681,0.3879547470,0.2566079886,0.3554372644,0.0278500490
10.0000000000,63.0000000000,0.3196194728,0.2480619560,0.4323185712,0.3262517520,0.2532093775,0.4205388705,0.0203287159
10.0000000000,64.0000000000,0.2738991412,0.2529186910,0.4731821678,0.2804099060,0.2589307365,0.4606593576,0.0232187401
10.0000000000,65.0000000000,0.2424677541,0.2542731003,0.5032591456,0.2490290353,0.2611538393,0.4898171254,0.0263474548
11.0000000000,45.0000000000,0.2123331699,0.0891491973,0.6985176329,0.6001237160,0.2519650961,0.1479111879,0.6461843380
11.0000000000,46.0000000000,0.3119865296,0.0800985929,0.6079148776,0.7017983856,0.1801778533,0.1180237611,0.5554470686
11.0000000000,47.0000000000,0.4794896144,0.1150947838,0.4054156018,0.6962747304,0.1671310225,0.1365942471,0.3113499693
11.0000000000,48.0000000000,0.4171194800,0.1455877930,0.4372927270,0.6321248295,0.2206314096,0.1472437609,0.3401311567
11.0000000000,49.0000000000,0.3108091912,0.1410702852,0.5481205235,0.5979800718,0.2714115981,0.1306083300,0.4802348676
11.0000000000,50.0000000000,0.3143032122,0.1693843570,0.5163124308,0.5607528587,0.3022010554,0.1370460859,0.4394977979
11.0000000000,51.0000000000,0.2814885424,0.2090627763,0.5094486813,0.4856264353,0.3606768855,0.1536966792,0.4203599269
11.0000000000,52.0000000000,0.1689902700,0.2064024939,0.6246072361,0.3775728489,0.4611625132,0.1612646379,0.5524300264
11.0000000000,53.0000000000,0.1287969283,0.2270117325,0.6441913391,0.2971922725,0.5238178702,0.1789898574,0.5666208706
11.0000000000,54.0000000000,0.1083641012,0.2592592223,0.6323766764,0.2360572488,0.5647628507,0.1991799005,0.5409414377
11.0000000000,55.0000000000,0.0963448164,0.2830977959,0.6205573877,0.2003938097,0.5888334000,0.2107727903,0.5192225919
11.0000000000,56.0000000000,0.0963305818,0.3010185640,0.6026508542,0.1902780243,0.5945901764,0.2151317993,0.4937377442
11.0000000000,58.0000000000,0.1655293428,0.3405864238,0.4938842335,0.2486492836,0.5116106236,0.2397400927,0.3342858650
11.0000000000,59.0000000000,0.2374660369,0.3452074212,0.4173265419,0.3034107444,0.4410720876,0.2555171680,0.2173446678
11.0000000000,60.0000000000,0.2913264437,0.3289465967,0.3797269595,0.3453674075,0.3899660871,0.2646665054,0.1564738380
11.0000000000,61.0000000000,0.3636522693,0.2942588625,0.3420888682,0.3946012694,0.3193020654,0.2860966652,0.0784310707
11.0000000000,62.0000000000,0.3995705144,0.2520307323,0.3483987533,0.4132580427,0.2606641966,0.3260777607,0.0331210209
11.0000000000,63.0000000000,0.3562425894,0.2443529130,0.3994044977,0.3640289187,0.2496936901,0.3862773912,0.0213893154
11.0000000000,64.0000000000,0.3061651566,0.2529905031,0.4408443403,0.3133043501,0.2588897640,0.4278058859,0.0227867677
11.0000000000,65.0000000000,0.2630804103,0.2599570833,0.4769625064,0.2699744457,0.2667692718,0.4632562825,0.0255358815
12.0000000000,45.0000000000,0.2052258021,0.0889032227,0.7058709752,0.6099472005,0.2642273596,0.1258254399,0.6635351356
12.0000000000,46.0000000000,0.3037475923,0.0790824632,0.6171699444,0.7150630498,0.1861708497,0.0987661005,0.5752156507
12.0000000000,47.0000000000,0.4829640841,0.1095824396,0.4074534764,0.7255949818,0.1646343297,0.1097706885,0.3343888861
12.0000000000,48.0000000000,0.4472460619,0.1443975037,0.4083564344,0.6607111826,0.2133166808,0.1259721366,0.3230838623
12.0000000000,49.0000000000,0.3465465163,0.1372511188,0.5162023649,0.6367919725,0.2522039799,0.1110040476,0.4557932083
12.0000000000,50.0000000000,0.3711525072,0.1690052811,0.4598422117,0.6045755004,0.2752950618,0.1201294378,0.3860940330
12.0000000000,51.0000000000,0.2973430226,0.2013025722,0.5013544053,0.5169504621,0.3499778027,0.1330717352,0.4248133151
12.0000000000,52.0000000000,0.1789112910,0.1944818810,0.6266068280,0.4137407182,0.4497484348,0.1365108471,0.5675763029
12.0000000000,53.0000000000,0.1573616380,0.2364908778,0.6061474841,0.3368441459,0.5062260965,0.1569297576,0.5328354672
12.0000000000,54.0000000000,0.1359036231,0.2808316771,0.5832646998,0.2684620088,0.5547507450,0.1767872462,0.4937696261
12.0000000000,55.0000000000,0.1156187189,0.2990011901,0.5853800910,0.2272849074,0.5877807545,0.1849343381,0.4913048993
12.0000000000,56.0000000000,0.1108078364,0.3092885736,0.5799035900,0.2149842129,0.6000673120,0.1849484750,0.4845768677
12.0000000000,57.0000000000,0.1524338071,0.3497067820,0.4978594109,0.2436687891,0.5590139731,0.1973172378,0.3744221096
12.0000000000,58.0000000000,0.2217973005,0.3702185965,0.4079841031,0.2929849067,0.4890431972,0.2179718960,0.2429736298
12.0000000000,59.0000000000,0.2787858232,0.3484747965,0.3727393803,0.3433930324,0.4292320739,0.2273748937,0.1881436229
12.0000000000,60.0000000000,0.3411424046,0.3197190585,0.3391385369,0.3904174892,0.3658997252,0.2436827856,0.1262112635
12.0000000000,61.0000000000,0.4014360983,0.2804259260,0.3181379757,0.4302073786,0.3005243002,0.2692683212,0.0668777006
12.0000000000,62.0000000000,0.4263317659,0.2414320066,0.3322362275,0.4407630083,0.2496044303,0.3096325615,0.0327415009
12.0000000000,63.0000000000,0.3943955673,0.2319703578,0.3736340749,0.4030344501,0.2370514613,0.3599140886,0.0214346012
12.0000000000,64.0000000000,0.3512206180,0.2407120364,0.4080673456,0.3585804066,0.2457561301,0.3956634633,0.0205247930
12.0000000000,65.0000000000,0.2966078863,0.2536252466,0.4497668670,0.3032542032,0.2593084191,0.4374373777,0.0219166522
12.0000000000,66.0000000000,0.2396217647,0.2634024459,0.4969757894,0.2451884113,0.2695215408,0.4852900479,0.0227035469
13.0000000000,46.0000000000,0.4146108639,0.1030857960,0.4823033401,0.7246925309,0.1801822212,0.0951252479,0.4278803131
13.0000000000,47.0000000000,0.5270092075,0.1127629394,0.3602278531,0.7458859789,0.1595954952,0.0945185259,0.2934453490
13.0000000000,48.0000000000,0.4969656110,0.1420506440,0.3609837450,0.6943531980,0.1984711150,0.1071756869,0.2842754777
13.0000000000,49.0000000000,0.4210925473,0.1429386834,0.4359687693,0.6733686554,0.2285731003,0.0980582443,0.3746478338
13.0000000000,50.0000000000,0.4225425331,0.1687604719,0.4086969950,0.6385902298,0.2550483800,0.1063613902,0.3383197654
13.0000000000,51.0000000000,0.3244302279,0.1924986245,0.4830711475,0.5545916246,0.3290634341,0.1163449413,0.4150105888
13.0000000000,52.0000000000,0.2039772201,0.1919039047,0.6041188752,0.4524567391,0.4256760382,0.1218672228,0.5491785125
13.0000000000,53.0000000000,0.1814131780,0.2350393511,0.5835474708,0.3738759182,0.4843945416,0.1417295402,0.5147770444
13.0000000000,54.0000000000,0.1534624146,0.2676048695,0.5789327159,0.3065514665,0.5345586760,0.1588898575,0.4993910276
13.0000000000,55.0000000000,0.1328656909,0.2853374512,0.5817968579,0.2645435613,0.5681239831,0.1673324556,0.4977549625
13.0000000000,56.0000000000,0.1411619454,0.3053533869,0.5534846677,0.2621953358,0.5671658433,0.1706388209,0.4616153449
13.0000000000,57.0000000000,0.2158924891,0.3627973117,0.4213101992,0.3011849426,0.5061273227,0.1926877347,0.2831896335
13.0000000000,58.0000000000,0.2845004355,0.3648087296,0.3506908349,0.3449918647,0.4423755755,0.2126325599,0.1753416106
13.0000000000,59.0000000000,0.3213572264,0.3341185797,0.3445241939,0.3870482957,0.4024182941,0.2105334102,0.1697231845
13.0000000000,60.0000000000,0.3841076258,0.3009483234,0.3149440509,0.4366511454,0.3421161709,0.2212326837,0.1203329483
13.0000000000,61.0000000000,0.4355976188,0.2663084439,0.2980939373,0.4659722759,0.2848783976,0.2491493265,0.0651855456
13.0000000000,62.0000000000,0.4471867427,0.2379658812,0.3148473761,0.4640790257,0.2469549379,0.2889660364,0.0363995830
13.0000000000,63.0000000000,0.4241512387,0.2323841064,0.3434646548,0.4349597686,0.2383058870,0.3267343444,0.0248494934
13.0000000000,64.0000000000,0.3965849960,0.2350487907,0.3683662132,0.4054726043,0.2403163163,0.3542110794,0.0219191340
13.0000000000,65.0000000000,0.3442677027,0.2427863766,0.4129459207,0.3513122078,0.2477543415,0.4009334507,0.0200519792
13.0000000000,66.0000000000,0.2673631441,0.2573505656,0.4752862902,0.2725485462,0.2623417777,0.4651096761,0.0190256090
13.0000000000,67.0000000000,0.2055975028,0.2704702659,0.5239322313,0.2095797084,0.2757089882,0.5147113034,0.0190009122
14.0000000000,46.0000000000,0.5158375324,0.1214311852,0.3627312824,0.7353032926,0.1730947143,0.0916019931,0.2984697095
14.0000000000,47.0000000000,0.5472274262,0.1214158807,0.3313566931,0.7471147302,0.1657658015,0.0871194683,0.2675456605
14.0000000000,48.0000000000,0.5167744164,0.1442427352,0.3389828485,0.7075616052,0.1974954990,0.0949428958,0.2696403924
14.0000000000,49.0000000000,0.4122123010,0.1476833294,0.4401043696,0.6692042191,0.2397558415,0.0910399394,0.3840261474
14.0000000000,50.0000000000,0.3912857021,0.1706213782,0.4380929197,0.6284796709,0.2740505647,0.0974697644,0.3774091347
14.0000000000,51.0000000000,0.3214708047,0.1840622508,0.4944669445,0.5705656441,0.3266847102,0.1027496457,0.4365752512
14.0000000000,52.0000000000,0.2262438798,0.1868972763,0.5868588439,0.4871828732,0.4024557578,0.1103613690,0.5356078955
14.0000000000,53.0000000000,0.1839485181,0.2080901774,0.6079613045,0.4099590228,0.4637626149,0.1262783624,0.5513002327
14.0000000000,54.0000000000,0.1541575447,0.2247541331,0.6210883222,0.3494471087,0.5094767315,0.1410761598,0.5588529971
14.0000000000,56.0000000000,0.1802943096,0.2912139875,0.5284917029,0.3189930094,0.5152421417,0.1657648489,0.4348016905
14.0000000000,57.0000000000,0.2688788467,0.3369507196,0.3941704337,0.3607431034,0.4520721870,0.1871847096,0.2546528424
14.0000000000,58.0000000000,0.3350706391,0.3327562437,0.3321731172,0.4002447659,0.3974802007,0.2022750335,0.1628356754
14.0000000000,59.0000000000,0.3735504462,0.3033126226,0.3231369312,0.4415332053,0.3585127413,0.1999540534,0.1539697542
14.0000000000,60.0000000000,0.4173955451,0.2816350907,0.3009693642,0.4763424750,0.3214091710,0.2022483540,0.1237490524
14.0000000000,61.0000000000,0.4661073607,0.2567540107,0.2771386286,0.5028523710,0.2769949028,0.2201527262,0.0730731572
14.0000000000,62.0000000000,0.4696256988,0.2426037256,0.2877705756,0.4911466650,0.2537212317,0.2551321033,0.0438177997
14.0000000000,63.0000000000,0.4483014727,0.2399455319,0.3117529954,0.4622718418,0.2474229279,0.2903052303,0.0302211120
14.0000000000,64.0000000000,0.4305612262,0.2374360554,0.3320027184,0.4413322697,0.2433758241,0.3152919062,0.0244057466
14.0000000000,65.0000000000,0.3805139329,0.2396850129,0.3798010542,0.3878386879,0.2442988623,0.3678624498,0.0188860864
14.0000000000,66.0000000000,0.3070888524,0.2488807196,0.4440304279,0.3120517876,0.2529029395,0.4350452729,0.0159042037
14.0000000000,67.0000000000,0.2123072862,0.2767946273,0.5108980864,0.2157732297,0.2813133349,0.5029134354,0.0160628986
14.0000000000,68.0000000000,0.1753915411,0.2937360164,0.5308724425,0.1784320341,0.2988280652,0.5227399008,0.0170400621
14.0000000000,69.0000000000,0.1504018164,0.3062949556,0.5433032280,0.1530526653,0.3116934386,0.5352538961,0.0173198482
15.0000000000,45.0000000000,0.4701891423,0.1375391456,0.3922717121,0.7025998789,0.2055236464,0.0918764747,0.3307867586
15.0000000000,46.0000000000,0.4767362118,0.1375059287,0.3857578595,0.7070145091,0.2039255341,0.0890599568,0.3257051932
15.0000000000,47.0000000000,0.4812298767,0.1289705076,0.3897996158,0.7251603471,0.1943443302,0.0804953228,0.3363814243
15.0000000000,48.0000000000,0.4542782457,0.1430676545,0.4026540998,0.6965328806,0.2193618700,0.0841052493,0.3478007165
15.0000000000,49.0000000000,0.3647009421,0.1395731336,0.4957259244,0.6650921057,0.2545345476,0.0803733467,0.4516534794
15.0000000000,50.0000000000,0.4112594580,0.1680522663,0.4206882757,0.6473575250,0.2645286255,0.0881138495,0.3647104697
15.0000000000,51.0000000000,0.3561568981,0.1843753300,0.4594677719,0.5960733909,0.3085753182,0.0953512910,0.4024948882
15.0000000000,52.0000000000,0.2472202219,0.1811351249,0.5716446532,0.5183767346,0.3798080668,0.1018151986,0.5230877364
15.0000000000,53.0000000000,0.2167862478,0.2004583598,0.5827553924,0.4586988467,0.4241506063,0.1171505470,0.5273887227
15.0000000000,54.0000000000,0.2015966505,0.2253800965,0.5730232530,0.4076357574,0.4557267500,0.1366374926,0.5054490514
15.0000000000,55.0000000000,0.1795427950,0.2338591683,0.5865980367,0.3695359923,0.4813302579,0.1491337498,0.5141398978
15.0000000000,57.0000000000,0.3015402757,0.2940738616,0.4043858627,0.4142944867,0.4040361749,0.1816693384,0.2721595741
15.0000000000,58.0000000000,0.3663292729,0.2977362599,0.3359344672,0.4471969427,0.3634619316,0.1893411257,0.1808323404
15.0000000000,59.0000000000,0.3876561965,0.2809873664,0.3313564371,0.4742778338,0.3437738921,0.1819482741,0.1826390169
15.0000000000,60.0000000000,0.4233448191,0.2658417384,0.3108134425,0.5051057944,0.3171839984,0.1777102072,0.1618690108
15.0000000000,61.0000000000,0.4726786059,0.2543636323,0.2729577617,0.5260519663,0.2830855623,0.1908624714,0.1014602431
15.0000000000,62.0000000000,0.4903426852,0.2433157099,0.2663416049,0.5190024407,0.2575371289,0.2234604304,0.0552208492
15.0000000000,63.0000000000,0.4712760871,0.2421214799,0.2866024330,0.4878874582,0.2506556913,0.2614568506,0.0340475469
15.0000000000,64.0000000000,0.4378175480,0.2466550953,0.3155273567,0.4490274190,0.2529704470,0.2980021340,0.0249647806
15.0000000000,65.0000000000,0.3968620251,0.2460243764,0.3571135986,0.4040484737,0.2504794298,0.3454720965,0.0177861051
15.0000000000,66.0000000000,0.3374557744,0.2532062539,0.4093379718,0.3423038433,0.2568439494,0.4008522074,0.0141630571
15.0000000000,67.0000000000,0.2433040753,0.2878810418,0.4688148828,0.2468016581,0.2920194344,0.4611789075,0.0141716340
15.0000000000,68.0000000000,0.1909155173,0.3148070776,0.4942774050,0.1938173531,0.3195920131,0.4865906338,0.0149720120
15.0000000000,69.0000000000,0.1563424760,0.3351898526,0.5084676714,0.1588142347,0.3404891701,0.5006965952,0.0155638357
16.0000000000,45.0000000000,0.4754796762,0.1542348798,0.3702854440,0.6879787030,0.2231647700,0.0888565270,0.3088744257
16.0000000000,46.0000000000,0.4289979399,0.1476984396,0.4233036205,0.6811210426,0.2345011615,0.0843777959,0.3701590275
16.0000000000,47.0000000000,0.3839500467,0.1378597728,0.4781901805,0.6781700075,0.2435013720,0.0783286205,0.4338439588
16.0000000000,48.0000000000,0.3098949524,0.1292151294,0.5608899182,0.6530176996,0.2722850628,0.0746972376,0.5254417260
16.0000000000,49.0000000000,0.2628901038,0.1168342457,0.6202756505,0.6439404064,0.2861815282,0.0698780653,0.5917477749
16.0000000000,50.0000000000,0.3610264704,0.1539622351,0.4850112945,0.6462214060,0.2755855878,0.0781930061,0.4413269709
16.0000000000,51.0000000000,0.3293331035,0.1741768581,0.4964900384,0.5968695341,0.3156708483,0.0874596176,0.4482326795
16.0000000000,52.0000000000,0.2065874603,0.1504396938,0.6429728459,0.5265002662,0.3834043882,0.0900953456,0.6076213564
16.0000000000,53.0000000000,0.1950683391,0.1666132527,0.6383184083,0.4830344198,0.4125730307,0.1043925495,0.5961605818
16.0000000000,54.0000000000,0.2308337293,0.2153786834,0.5537875874,0.4494625364,0.4193696026,0.1311678610,0.4864227592
16.0000000000,55.0000000000,0.2204355329,0.2275119922,0.5520524749,0.4198641617,0.4333427129,0.1467931254,0.4749836899
16.0000000000,57.0000000000,0.2821203465,0.2543411662,0.4635384874,0.4376724502,0.3945767215,0.1677508283,0.3554075740
16.0000000000,58.0000000000,0.3578595915,0.2664446951,0.3756957134,0.4755619602,0.3540801042,0.1703579356,0.2475016476
16.0000000000,59.0000000000,0.3824685818,0.2589484004,0.3585830177,0.4978208159,0.3370470415,0.1651321426,0.2317143646
16.0000000000,60.0000000000,0.4100513870,0.2506870602,0.3392615529,0.5207203898,0.3183451339,0.1609344763,0.2125305730
16.0000000000,61.0000000000,0.4614601362,0.2507132628,0.2878266010,0.5352930029,0.2908269747,0.1738800224,0.1379298185
16.0000000000,62.0000000000,0.4922912718,0.2463429255,0.2613658027,0.5331135237,0.2667704113,0.2001160650,0.0765732815
16.0000000000,63.0000000000,0.4813113676,0.2484061895,0.2702824428,0.5026668533,0.2594278175,0.2379053293,0.0424843721
16.0000000000,64.0000000000,0.4472600080,0.2539732762,0.2987667158,0.4596759908,0.2610235998,0.2793004094,0.0270102921
16.0000000000,65.0000000000,0.4022884524,0.2593029019,0.3384086457,0.4094778911,0.2639369955,0.3265851134,0.0175575748
16.0000000000,66.0000000000,0.3557405476,0.2673133712,0.3769460812,0.3605946910,0.2709609100,0.3684443990,0.0134614945
16.0000000000,67.0000000000,0.2878517540,0.2952250243,0.4169232216,0.2915873937,0.2990563518,0.4093562545,0.0128113896
16.0000000000,68.0000000000,0.2064651292,0.3412520173,0.4522828535,0.2093479917,0.3460169024,0.4446351059,0.0137706716
16.0000000000,69.0000000000,0.1657932702,0.3667298464,0.4674768834,0.1682176119,0.3720924191,0.4596899690,0.0144119376
17.0000000000,45.0000000000,0.4715181875,0.1625431673,0.3659386453,0.6813582935,0.2348798795,0.0837618270,0.3079732177
17.0000000000,46.0000000000,0.3872674671,0.1487378140,0.4639947189,0.6665902459,0.2560173122,0.0773924420,0.4190322023
17.0000000000,47.0000000000,0.3342301900,0.1399340407,0.5258357692,0.6525779232,0.2732184836,0.0742035932,0.4878309882
17.0000000000,48.0000000000,0.2598241740,0.1206239456,0.6195518804,0.6360513025,0.2952882193,0.0686604781,0.5915043755
17.0000000000,49.0000000000,0.2522241170,0.1178198963,0.6299559866,0.6363134424,0.2972371742,0.0664493834,0.6036165508
17.0000000000,50.0000000000,0.3096789399,0.1466590582,0.5436620020,0.6288894646,0.2978321245,0.0732784109,0.5075781082
17.0000000000,51.0000000000,0.2645556186,0.1511084175,0.5843359639,0.5863986382,0.3349381530,0.0786632088,0.5488468059
17.0000000000,52.0000000000,0.1930925012,0.1376409919,0.6692665070,0.5349698477,0.3813394100,0.0836907423,0.6390590947
17.0000000000,53.0000000000,0.1794470226,0.1458021816,0.6747507958,0.4989000949,0.4053604300,0.0957394751,0.6403147155
17.0000000000,54.0000000000,0.2303194879,0.1911583581,0.5785221540,0.4817986014,0.3998785790,0.1183228197,0.5219589943
17.0000000000,55.0000000000,0.2360921963,0.2088980162,0.5550097876,0.4590722937,0.4061942451,0.1347334611,0.4857189173
17.0000000000,59.0000000000,0.3734356611,0.2365695117,0.3899948272,0.5206979514,0.3298593920,0.1494426566,0.2828171110
17.0000000000,60.0000000000,0.3913775759,0.2378316049,0.3707908192,0.5292325670,0.3216030722,0.1491643608,0.2604809298
17.0000000000,61.0000000000,0.4344728248,0.2494906649,0.3160365103,0.5320312028,0.3055123611,0.1624564361,0.1833696548
17.0000000000,62.0000000000,0.4652926292,0.2573976182,0.2773097526,0.5258303525,0.2908867921,0.1832828554,0.1151278601
17.0000000000,63.0000000000,0.4802877787,0.2577761777,0.2619360436,0.5105708705,0.2740294742,0.2153996553,0.0593122201
17.0000000000,64.0000000000,0.4576759409,0.2625434827,0.2797805764,0.4731084814,0.2713962813,0.2554952372,0.0326194543
17.0000000000,65.0000000000,0.4055362710,0.2755424371,0.3189212919,0.4134224181,0.2809006956,0.3056768862,0.0190752770
17.0000000000,66.0000000000,0.3599600897,0.2875646935,0.3524752169,0.3650660854,0.2916437681,0.3432901465,0.0139864970
17.0000000000,67.0000000000,0.3200358277,0.3053953619,0.3745688103,0.3240249083,0.3092019567,0.3667731350,0.0123110307
17.0000000000,68.0000000000,0.2391343518,0.3570503562,0.4038152921,0.2422525050,0.3617060558,0.3960414392,0.0128715005
17.0000000000,69.0000000000,0.1812378299,0.4008507008,0.4179114693,0.1837392233,0.4063831293,0.4098776474,0.0136138242
17.0000000000,70.0000000000,0.1616145737,0.4132890368,0.4250963895,0.1638823922,0.4190884181,0.4170291896,0.0138380854
18.0000000000,45.0000000000,0.3856070323,0.1594460400,0.4549469277,0.6536393463,0.2702756865,0.0760849671,0.4100614743
18.0000000000,46.0000000000,0.2720114012,0.1278399540,0.6001486448,0.6341064205,0.2980174187,0.0678761608,0.5710319398
18.0000000000,47.0000000000,0.2418767732,0.1198231595,0.6383000673,0.6249081621,0.3095728018,0.0655190361,0.6129402881
18.0000000000,48.0000000000,0.2470953666,0.1164252638,0.6364793696,0.6369875240,0.3001328660,0.0628796100,0.6120875884
18.0000000000,49.0000000000,0.3192772615,0.1381265557,0.5425961827,0.6518970992,0.2820254113,0.0660774895,0.5102336520
18.0000000000,50.0000000000,0.3361823132,0.1593737540,0.5044439328,0.6286201843,0.2980096057,0.0733702099,0.4652059836
18.0000000000,51.0000000000,0.2360110655,0.1398649965,0.6241239380,0.5817197312,0.3447390401,0.0735412287,0.5942873297
18.0000000000,52.0000000000,0.1752033647,0.1269164155,0.6978802198,0.5346156740,0.3872728422,0.0781114838,0.6722816535
18.0000000000,53.0000000000,0.1599919044,0.1289595080,0.7110485876,0.5050705310,0.4071058936,0.0878235754,0.6832285898
18.0000000000,54.0000000000,0.2001675962,0.1640461285,0.6357862753,0.4917052186,0.4029740028,0.1053207785,0.5929113855
18.0000000000,55.0000000000,0.2116467515,0.1779827973,0.6103704512,0.4789874527,0.4028010168,0.1182115305,0.5581371697
18.0000000000,58.0000000000,0.3505673879,0.2281576936,0.4212749185,0.5209742281,0.3390625665,0.1399632054,0.3270926486
18.0000000000,60.0000000000,0.4064443233,0.2314255515,0.3621301253,0.5469436185,0.3114245206,0.1416318610,0.2568807651
18.0000000000,61.0000000000,0.4456930421,0.2423091213,0.3119978366,0.5477159921,0.2977757520,0.1545082558,0.1862698031
18.0000000000,63.0000000000,0.4764504780,0.2630082936,0.2605412285,0.5110597385,0.2821131596,0.2068271020,0.0677205772
18.0000000000,64.0000000000,0.4544728999,0.2736840833,0.2718430169,0.4738162292,0.2853326577,0.2408511131,0.0408245396
18.0000000000,65.0000000000,0.4141421703,0.2859542662,0.2999035635,0.4237851929,0.2926125194,0.2836022877,0.0227545057
18.0000000000,66.0000000000,0.3681586094,0.3018172744,0.3300241162,0.3740111880,0.3066152318,0.3193735802,0.0156481378
18.0000000000,67.0000000000,0.3337347391,0.3173130140,0.3489522469,0.3379408245,0.3213121351,0.3407470404,0.0124462187
18.0000000000,68.0000000000,0.2784624319,0.3591408425,0.3623967256,0.2819396166,0.3636254656,0.3544349178,0.0123330831
18.0000000000,69.0000000000,0.2034965253,0.4191369260,0.3773665487,0.2062632655,0.4248355145,0.3689012200,0.0134136350
18.0000000000,70.0000000000,0.1752260936,0.4335307743,0.3912431321,0.1776363523,0.4394940490,0.3828695986,0.0135684994
19.0000000000,45.0000000000,0.2908225323,0.1460463789,0.5631310888,0.6196959068,0.3112012762,0.0691028170,0.5307012212
19.0000000000,46.0000000000,0.2051014579,0.1152055489,0.6796929932,0.6001097495,0.3370818217,0.0628084288,0.6582267526
19.0000000000,47.0000000000,0.2261548253,0.1239223243,0.6499228504,0.6050098871,0.3315172752,0.0634728377,0.6261964802
19.0000000000,48.0000000000,0.2724649882,0.1262132111,0.6013218006,0.6419476108,0.2973676357,0.0606847535,0.5755650716
19.0000000000,49.0000000000,0.3956885559,0.1555611711,0.4487502729,0.6706686523,0.2636669660,0.0656643817,0.4100088702
19.0000000000,50.0000000000,0.3676545978,0.1712950612,0.4610503410,0.6325701080,0.2947226446,0.0727072474,0.4187923313
19.0000000000,51.0000000000,0.2204470565,0.1354672451,0.6440856984,0.5760857835,0.3540113224,0.0699028941,0.6173364057
19.0000000000,52.0000000000,0.1843854034,0.1318333985,0.6837811982,0.5390180921,0.3853916071,0.0755903008,0.6579235353
19.0000000000,53.0000000000,0.1757805336,0.1363747064,0.6878447600,0.5159798204,0.4003093807,0.0837107989,0.6593267283
19.0000000000,54.0000000000,0.2131809706,0.1687990874,0.6180199420,0.5035613937,0.3987255685,0.0977130377,0.5766534661
19.0000000000,55.0000000000,0.2160119457,0.1738884235,0.6100996309,0.4953977971,0.3987924912,0.1058097117,0.5639626439
19.0000000000,64.0000000000,0.4411205278,0.2854755334,0.2734039388,0.4687501347,0.3033563081,0.2278935572,0.0589431444
19.0000000000,65.0000000000,0.4117399764,0.3009612947,0.2872987289,0.4253495183,0.3109091880,0.2637412938,0.0319961379
19.0000000000,66.0000000000,0.3676229825,0.3139818656,0.3183951519,0.3748073894,0.3201179713,0.3050746393,0.0191682638
19.0000000000,67.0000000000,0.3299091116,0.3275302221,0.3425606664,0.3344298845,0.3320183969,0.3335517186,0.0135178498
19.0000000000,68.0000000000,0.2919823858,0.3568703521,0.3511472621,0.2955700219,0.3612552774,0.3431747006,0.0121380243
19.0000000000,69.0000000000,0.2304641076,0.4062297179,0.3633061745,0.2334032541,0.4114104318,0.3551863141,0.0125925683
19.0000000000,70.0000000000,0.1891807210,0.4276176836,0.3832015954,0.1916071965,0.4331024063,0.3752903972,0.0126638011
20.0000000000,45.0000000000,0.2299890794,0.1348258689,0.6351850517,0.5900246007,0.3458885077,0.0640868917,0.6102042540
20.0000000000,46.0000000000,0.1942321841,0.1210602254,0.6847075905,0.5781589796,0.3603525168,0.0614885036,0.6640505623
20.0000000000,47.0000000000,0.1984294256,0.1244083332,0.6771622412,0.5766680256,0.3615507513,0.0617812230,0.6559035411
20.0000000000,48.0000000000,0.2585431843,0.1365688738,0.6048879419,0.6142907698,0.3244835048,0.0612257254,0.5791192103
20.0000000000,49.0000000000,0.3848873135,0.1704721273,0.4446405593,0.6469336339,0.2865362118,0.0665301543,0.4050590458
