Lon,Lat,LCC_elev_BC4000_C,LCC_elev_BC4000_B,LCC_elev_BC4000_U,NLC_elev_BC4000_C,NLC_elev_BC4000_B,NLC_elev_BC4000_O,HLU_elev_BC4000
10.0000000000,58.0000000000,0.0634341917,0.7157141511,0.2208516572,0.0701370737,0.7913413067,0.1385216196,0.0955683154
10.0000000000,60.0000000000,0.1300766160,0.6617944200,0.2081289640,0.1356139284,0.6899667584,0.1744193132,0.0408314431
10.0000000000,61.0000000000,0.2131665274,0.5701586721,0.2166748005,0.2174430878,0.5815972316,0.2009596805,0.0196674931
10.0000000000,62.0000000000,0.2608171850,0.4960022439,0.2431805711,0.2636593159,0.5014071918,0.2349334923,0.0107795580
10.0000000000,63.0000000000,0.1942736666,0.5160567437,0.2896695897,0.1960631666,0.5208102624,0.2831265711,0.0091271602
10.0000000000,64.0000000000,0.1684288770,0.5350827790,0.2964883441,0.1700463596,0.5402213701,0.2897322702,0.0095120101
10.0000000000,65.0000000000,0.1695024702,0.5394428997,0.2910546301,0.1711801543,0.5447821422,0.2840377035,0.0098006930
11.0000000000,45.0000000000,0.6000421196,0.2238933007,0.1760645797,0.6351892601,0.2370077290,0.1278030109,0.0553333357
11.0000000000,46.0000000000,0.8174599337,0.0909051999,0.0916348664,0.8442630645,0.0938858279,0.0618511076,0.0317473687
11.0000000000,47.0000000000,0.7598807114,0.1271753395,0.1129439490,0.7808316727,0.1306817393,0.0884865880,0.0268315976
11.0000000000,48.0000000000,0.5511432762,0.2674496934,0.1814070304,0.5721718911,0.2776541118,0.1501739971,0.0367522683
11.0000000000,49.0000000000,0.4712647328,0.3349864250,0.1937488422,0.4927281755,0.3502431616,0.1570286628,0.0435604127
11.0000000000,50.0000000000,0.3900397191,0.4029714262,0.2069888547,0.4072397010,0.4207416708,0.1720186282,0.0422355233
11.0000000000,51.0000000000,0.2705247572,0.5017495310,0.2277257118,0.2824830443,0.5239288872,0.1935880686,0.0423327606
11.0000000000,52.0000000000,0.1881345827,0.5824423067,0.2294231106,0.1968625367,0.6094630147,0.1936744487,0.0443352711
11.0000000000,53.0000000000,0.1397893949,0.6356375617,0.2245730434,0.1462143037,0.6648523198,0.1889333765,0.0439417255
11.0000000000,54.0000000000,0.0975723551,0.6899971818,0.2124304631,0.1032883169,0.7304184419,0.1662932412,0.0553398679
11.0000000000,55.0000000000,0.0694307162,0.7177520597,0.2128172241,0.0768409344,0.7943564741,0.1288025915,0.0964358156
11.0000000000,56.0000000000,0.0547026660,0.7143096370,0.2309876970,0.0636416587,0.8310353664,0.1053229749,0.1404581972
11.0000000000,58.0000000000,0.0695395758,0.7214234280,0.2090369962,0.0775614214,0.8046443460,0.1177942327,0.1034257164
11.0000000000,59.0000000000,0.0956641898,0.7091179686,0.1952178416,0.1027525939,0.7616612951,0.1355861110,0.0689851602
11.0000000000,60.0000000000,0.1324217822,0.6734886306,0.1940895873,0.1383825659,0.7038047917,0.1578126424,0.0430746728
11.0000000000,61.0000000000,0.2065728826,0.5919178123,0.2015093051,0.2112072925,0.6051973373,0.1835953702,0.0219424709
11.0000000000,62.0000000000,0.2763727550,0.5031607609,0.2204664841,0.2796018139,0.5090395448,0.2113586413,0.0115487765
11.0000000000,63.0000000000,0.2310856978,0.5116084983,0.2573058039,0.2332080822,0.5163073174,0.2504846004,0.0091008183
11.0000000000,64.0000000000,0.1879467926,0.5403746161,0.2716785912,0.1897262281,0.5454907542,0.2647830177,0.0093789640
11.0000000000,65.0000000000,0.1719808471,0.5551733717,0.2728457812,0.1736954500,0.5607083011,0.2655962490,0.0098713170
12.0000000000,45.0000000000,0.5346576222,0.2632633610,0.2020790168,0.5666145005,0.2789988052,0.1543866943,0.0563996832
12.0000000000,46.0000000000,0.7866294992,0.1082453765,0.1051251243,0.8133736035,0.1119255406,0.0747008560,0.0328804674
12.0000000000,47.0000000000,0.7603549126,0.1261243167,0.1135207708,0.7821990049,0.1297477183,0.0880532768,0.0279265151
12.0000000000,48.0000000000,0.5516269929,0.2655474641,0.1828255430,0.5732705917,0.2759664662,0.1507629421,0.0377545947
12.0000000000,49.0000000000,0.5145314669,0.3024808519,0.1829876812,0.5366402654,0.3154780904,0.1478816441,0.0411985457
12.0000000000,50.0000000000,0.4437027561,0.3610054967,0.1952917472,0.4607813912,0.3749010181,0.1643175906,0.0370645070
12.0000000000,51.0000000000,0.2965630717,0.4802066746,0.2232302537,0.3085353802,0.4995927108,0.1918719090,0.0388036810
12.0000000000,52.0000000000,0.2192388108,0.5563219002,0.2244392890,0.2280141756,0.5785895251,0.1933962993,0.0384860492
12.0000000000,53.0000000000,0.1706783251,0.6066271085,0.2226945665,0.1768507083,0.6285650728,0.1945842189,0.0349016598
12.0000000000,54.0000000000,0.1180210155,0.6736456750,0.2083333095,0.1234515885,0.7046425447,0.1719058668,0.0439894950
12.0000000000,55.0000000000,0.0849123117,0.7179130297,0.1971746585,0.0913528461,0.7723661878,0.1362809661,0.0705017373
12.0000000000,56.0000000000,0.0654813379,0.7242737796,0.2102448825,0.0741388454,0.8200324475,0.1058287070,0.1167742425
12.0000000000,57.0000000000,0.0734498825,0.7267636621,0.1997864555,0.0818555967,0.8099355814,0.1082088219,0.1026895486
12.0000000000,58.0000000000,0.0892874742,0.7214111432,0.1893013826,0.0963200332,0.7782317273,0.1254482395,0.0730124230
12.0000000000,59.0000000000,0.1125559173,0.7024158186,0.1850282641,0.1189855815,0.7425407446,0.1384736739,0.0540373391
12.0000000000,60.0000000000,0.1535225713,0.6612251074,0.1852523213,0.1592156339,0.6857452537,0.1550391124,0.0357569319
12.0000000000,61.0000000000,0.2272574643,0.5811817783,0.1915607574,0.2318134185,0.5928330460,0.1753535355,0.0196535396
12.0000000000,62.0000000000,0.2954665922,0.4994531101,0.2050802978,0.2987751318,0.5050458249,0.1961790433,0.0110736780
12.0000000000,63.0000000000,0.2808573208,0.4908214464,0.2283212328,0.2832562796,0.4950138256,0.2217298948,0.0084692165
12.0000000000,64.0000000000,0.2344984997,0.5204016763,0.2450998240,0.2364819921,0.5248034647,0.2387145432,0.0083874987
12.0000000000,65.0000000000,0.2002464096,0.5474606033,0.2522929871,0.2020495089,0.5523901590,0.2455603321,0.0089240470
12.0000000000,66.0000000000,0.1653629453,0.5741073483,0.2605297065,0.1669217229,0.5795191151,0.2535591620,0.0093383750
13.0000000000,46.0000000000,0.7302587082,0.1399256608,0.1298156311,0.7539455394,0.1444643201,0.1015901405,0.0314171647
13.0000000000,47.0000000000,0.7464266953,0.1331967180,0.1203765867,0.7677412934,0.1370002188,0.0952584878,0.0277627350
13.0000000000,48.0000000000,0.5776437955,0.2460997182,0.1762564863,0.5992015662,0.2552842041,0.1455142297,0.0359774940
13.0000000000,49.0000000000,0.5306560830,0.2898680309,0.1794758861,0.5529147637,0.3020267155,0.1450585208,0.0402569837
13.0000000000,50.0000000000,0.4501270003,0.3556087652,0.1942642345,0.4667530114,0.3687436255,0.1645033631,0.0356205760
13.0000000000,51.0000000000,0.3261286764,0.4576717697,0.2161995539,0.3377750579,0.4740156867,0.1882092554,0.0344796965
13.0000000000,52.0000000000,0.2428266088,0.5346953415,0.2224780497,0.2508404177,0.5523414566,0.1968181257,0.0319478374
13.0000000000,53.0000000000,0.1907956805,0.5848476495,0.2243566700,0.1962402533,0.6015369455,0.2022228013,0.0277444238
13.0000000000,54.0000000000,0.1363387174,0.6512635104,0.2123977721,0.1409502454,0.6732918817,0.1857578730,0.0327174169
13.0000000000,55.0000000000,0.1060209279,0.6982146908,0.1957643813,0.1112746516,0.7328137754,0.1559115730,0.0472140205
13.0000000000,56.0000000000,0.0950375556,0.7167520002,0.1882104443,0.1022773414,0.7713528468,0.1263698118,0.0707858237
13.0000000000,57.0000000000,0.1069975322,0.7124641338,0.1805383340,0.1140466254,0.7594019090,0.1265514655,0.0618088718
13.0000000000,58.0000000000,0.1134956286,0.7060505622,0.1804538091,0.1192604884,0.7419134631,0.1388260485,0.0483383880
13.0000000000,59.0000000000,0.1296334115,0.6908465937,0.1795199949,0.1351775003,0.7203923322,0.1444301676,0.0410133995
13.0000000000,60.0000000000,0.1772500430,0.6453174556,0.1774325015,0.1825918070,0.6647653129,0.1526428802,0.0292552227
13.0000000000,61.0000000000,0.2324836741,0.5836601245,0.1838562014,0.2367595334,0.5943948507,0.1688456160,0.0180599245
13.0000000000,62.0000000000,0.2751854276,0.5279846950,0.1968298774,0.2783731156,0.5341007546,0.1875261298,0.0114511346
13.0000000000,63.0000000000,0.2704504814,0.5197196522,0.2098298663,0.2729216409,0.5244684333,0.2026099258,0.0090544650
13.0000000000,64.0000000000,0.2750453731,0.5090328311,0.2159217958,0.2772544794,0.5131212751,0.2096242456,0.0079677928
13.0000000000,65.0000000000,0.2602546307,0.5150729985,0.2246723707,0.2622428637,0.5190079338,0.2187492025,0.0075816475
13.0000000000,66.0000000000,0.1995148802,0.5562753625,0.2442097573,0.2011011185,0.5606980164,0.2382008651,0.0078877646
13.0000000000,67.0000000000,0.1566292527,0.5868671997,0.2565035476,0.1579145974,0.5916832005,0.2504022021,0.0081394923
14.0000000000,46.0000000000,0.6862429412,0.1620844491,0.1516726097,0.7057204959,0.1666848735,0.1275946306,0.0275995310
14.0000000000,47.0000000000,0.7025545201,0.1573297585,0.1401157213,0.7227203247,0.1618456802,0.1154339952,0.0279026393
14.0000000000,48.0000000000,0.5728760478,0.2460341375,0.1810898147,0.5937674215,0.2550063944,0.1512261842,0.0351844390
14.0000000000,49.0000000000,0.4989740625,0.3084154034,0.1926105340,0.5206005319,0.3217827040,0.1576167642,0.0415413892
14.0000000000,50.0000000000,0.4200140372,0.3744689547,0.2055170081,0.4357619650,0.3885092236,0.1757288113,0.0361388305
14.0000000000,51.0000000000,0.3302338761,0.4536085935,0.2161575304,0.3409329109,0.4683047663,0.1907623228,0.0313816426
14.0000000000,52.0000000000,0.2530716954,0.5191608230,0.2277674816,0.2597131810,0.5327854172,0.2075014018,0.0255723857
14.0000000000,53.0000000000,0.2011532998,0.5624890201,0.2363576800,0.2054565398,0.5745222566,0.2200212037,0.0209447699
14.0000000000,54.0000000000,0.1570093297,0.6144539581,0.2285367121,0.1606293271,0.6286207705,0.2107499024,0.0225363415
14.0000000000,56.0000000000,0.1214872666,0.6907975401,0.1877151933,0.1280941331,0.7283653217,0.1435405452,0.0515782129
14.0000000000,57.0000000000,0.1368162918,0.6848777590,0.1783059492,0.1437502377,0.7195878458,0.1366619164,0.0482360660
14.0000000000,58.0000000000,0.1398191419,0.6840233415,0.1761575166,0.1458448494,0.7135023138,0.1406528368,0.0413158748
14.0000000000,59.0000000000,0.1592556235,0.6685847786,0.1721595979,0.1653775887,0.6942859290,0.1403364822,0.0370181065
14.0000000000,60.0000000000,0.1888944386,0.6433500792,0.1677554822,0.1944615653,0.6623109940,0.1432274407,0.0286284163
14.0000000000,61.0000000000,0.2295539473,0.5990516592,0.1713943935,0.2340163689,0.6106969438,0.1552866874,0.0190688437
14.0000000000,62.0000000000,0.2420374854,0.5755970626,0.1823654520,0.2453437351,0.5834597605,0.1711965044,0.0134759899
14.0000000000,63.0000000000,0.2401350347,0.5680472577,0.1918177076,0.2427494043,0.5742316342,0.1830189615,0.0107698290
14.0000000000,64.0000000000,0.2786848489,0.5288290136,0.1924861375,0.2810766438,0.5333676548,0.1855557015,0.0085094046
14.0000000000,65.0000000000,0.2979499025,0.5003480060,0.2017020915,0.3000526367,0.5038791326,0.1960682308,0.0070078842
14.0000000000,66.0000000000,0.2691452033,0.5101105391,0.2207442576,0.2708647606,0.5133696137,0.2157656257,0.0063483979
14.0000000000,67.0000000000,0.1597107748,0.5918153563,0.2484738689,0.1608844797,0.5961645717,0.2429509485,0.0072953270
14.0000000000,68.0000000000,0.1495676741,0.6009625456,0.2494697803,0.1506595520,0.6053497085,0.2439907394,0.0072473198
14.0000000000,69.0000000000,0.1425973397,0.6100826306,0.2473200296,0.1436282050,0.6144930428,0.2418787522,0.0071773183
15.0000000000,45.0000000000,0.5724081726,0.2193168656,0.2082749619,0.5875351615,0.2251127364,0.1873521022,0.0257465253
15.0000000000,46.0000000000,0.5759346243,0.2220618793,0.2020034964,0.5921224441,0.2283033824,0.1795741735,0.0273386357
15.0000000000,47.0000000000,0.6239346805,0.2022423977,0.1738229218,0.6427549970,0.2083428215,0.1489021816,0.0292807003
15.0000000000,48.0000000000,0.5277130922,0.2742498002,0.1980371076,0.5487703578,0.2851931536,0.1660364886,0.0383717256
15.0000000000,49.0000000000,0.4750407356,0.3236555336,0.2013037308,0.4970427912,0.3386460102,0.1643111986,0.0442659183
15.0000000000,50.0000000000,0.4224107412,0.3715417045,0.2060475543,0.4375023905,0.3848159340,0.1776816754,0.0344950100
15.0000000000,51.0000000000,0.3323393975,0.4461726431,0.2214879595,0.3412724165,0.4581654092,0.2005621743,0.0261756255
15.0000000000,52.0000000000,0.2605066301,0.4988481141,0.2406452558,0.2653863510,0.5081923661,0.2264212829,0.0183872340
15.0000000000,53.0000000000,0.2195313134,0.5287047822,0.2517639044,0.2227336519,0.5364170835,0.2408492646,0.0143774343
15.0000000000,54.0000000000,0.1764839014,0.5722628150,0.2512532835,0.1791555075,0.5809257061,0.2399187864,0.0149122185
15.0000000000,55.0000000000,0.1553629647,0.6154320516,0.2292049836,0.1586308276,0.6283768840,0.2129922885,0.0206004273
15.0000000000,57.0000000000,0.1658372694,0.6539035333,0.1802591973,0.1729023787,0.6817615652,0.1453360561,0.0408618399
15.0000000000,58.0000000000,0.1630380479,0.6641543611,0.1728075909,0.1702292317,0.6934484806,0.1363222877,0.0422441180
15.0000000000,59.0000000000,0.1684711850,0.6675374004,0.1639914145,0.1759101967,0.6970131739,0.1270766295,0.0422886891
15.0000000000,60.0000000000,0.1933969945,0.6501439669,0.1564590385,0.2001233960,0.6727561555,0.1271204485,0.0336112697
15.0000000000,61.0000000000,0.2154327585,0.6280018099,0.1565654316,0.2205491688,0.6429165099,0.1365343213,0.0231985021
15.0000000000,62.0000000000,0.2296107498,0.6064031322,0.1639861180,0.2333633334,0.6163137243,0.1503229423,0.0160804339
15.0000000000,63.0000000000,0.2312967460,0.5938794744,0.1748237796,0.2341555934,0.6012198749,0.1646245317,0.0122091781
15.0000000000,64.0000000000,0.2511056088,0.5666369150,0.1822574762,0.2535239158,0.5720939896,0.1743820945,0.0095387729
15.0000000000,65.0000000000,0.2927233589,0.5175194270,0.1897572141,0.2948415162,0.5212642172,0.1838942666,0.0071840539
15.0000000000,66.0000000000,0.3073895421,0.4906433023,0.2019671556,0.3091768349,0.4934961098,0.1973270553,0.0057808106
15.0000000000,67.0000000000,0.2064658997,0.5626764604,0.2308576399,0.2077561750,0.5661928161,0.2260510088,0.0062105269
15.0000000000,68.0000000000,0.1716837521,0.5907151540,0.2376010939,0.1727894232,0.5945194551,0.2326911217,0.0063989514
15.0000000000,69.0000000000,0.1497396384,0.6106446359,0.2396157257,0.1507429774,0.6147362954,0.2345207272,0.0066559588
16.0000000000,45.0000000000,0.4969202848,0.2571964078,0.2458833074,0.5090913630,0.2634959244,0.2274127126,0.0239074537
16.0000000000,46.0000000000,0.4912725805,0.2665572262,0.2421701933,0.5044562338,0.2737104812,0.2218332849,0.0261343848
16.0000000000,47.0000000000,0.4888649202,0.2813847855,0.2297502943,0.5047248977,0.2905135983,0.2047615040,0.0314230139
16.0000000000,48.0000000000,0.4330058149,0.3353867907,0.2316073944,0.4526941360,0.3506364770,0.1966693869,0.0434914428
16.0000000000,49.0000000000,0.4347102400,0.3505571501,0.2147326099,0.4563777943,0.3680302055,0.1755920003,0.0474772317
16.0000000000,50.0000000000,0.4079584680,0.3818731707,0.2101683612,0.4222073596,0.3952109730,0.1825816674,0.0337485626
16.0000000000,51.0000000000,0.3088700637,0.4603356967,0.2307942396,0.3162492755,0.4713335726,0.2124171519,0.0233335296
16.0000000000,52.0000000000,0.2559597415,0.4972688766,0.2467713819,0.2599557665,0.5050322023,0.2350120313,0.0153719419
16.0000000000,53.0000000000,0.2262691455,0.5184422274,0.2552886271,0.2289577280,0.5246024782,0.2464397939,0.0117427024
16.0000000000,54.0000000000,0.1875311024,0.5497732361,0.2626956615,0.1897298995,0.5562193126,0.2540507879,0.0115890914
16.0000000000,55.0000000000,0.1763818914,0.5766339019,0.2469842067,0.1790332068,0.5853016756,0.2356651176,0.0148090704
16.0000000000,57.0000000000,0.1713649291,0.6466115390,0.1820235318,0.1784496237,0.6733442276,0.1482061486,0.0397013704
16.0000000000,58.0000000000,0.1786998452,0.6530159358,0.1682842190,0.1874573627,0.6850181934,0.1275244440,0.0467173833
16.0000000000,59.0000000000,0.1779474688,0.6656590766,0.1563934546,0.1874176957,0.7010849387,0.1114973657,0.0505300572
16.0000000000,60.0000000000,0.1886186576,0.6642232118,0.1471581306,0.1969204497,0.6934580876,0.1096214628,0.0421581004
16.0000000000,61.0000000000,0.2010946341,0.6545130740,0.1443922919,0.2071777243,0.6743120213,0.1185102544,0.0293617000
16.0000000000,62.0000000000,0.2176663989,0.6336727582,0.1486608430,0.2220006374,0.6462906399,0.1317087227,0.0195235409
16.0000000000,63.0000000000,0.2226271623,0.6167686730,0.1606041647,0.2257951868,0.6255454021,0.1486594111,0.0140305229
16.0000000000,64.0000000000,0.2393152291,0.5882765575,0.1724082134,0.2418460248,0.5944976732,0.1636563020,0.0104644913
16.0000000000,65.0000000000,0.2664106978,0.5494826498,0.1841066524,0.2685279340,0.5538495336,0.1776225324,0.0078846032
16.0000000000,66.0000000000,0.3115230225,0.4969882813,0.1914886962,0.3133862885,0.4999608428,0.1866528688,0.0059455886
16.0000000000,67.0000000000,0.2922760820,0.5020661097,0.2056578083,0.2938219716,0.5047216086,0.2014564198,0.0052613139
16.0000000000,68.0000000000,0.1926977303,0.5788454059,0.2284568638,0.1938450630,0.5822918828,0.2238630542,0.0059188132
16.0000000000,69.0000000000,0.1620819070,0.6052627529,0.2326553401,0.1631010796,0.6090686509,0.2278302695,0.0062487176
17.0000000000,45.0000000000,0.4691389769,0.2720993060,0.2587617171,0.4800418978,0.2784229699,0.2415351323,0.0227124360
17.0000000000,46.0000000000,0.4576465792,0.2863248195,0.2560286012,0.4694555227,0.2937130395,0.2368314377,0.0251545522
17.0000000000,47.0000000000,0.4293845337,0.3169732312,0.2536422351,0.4426856173,0.3267921397,0.2305222431,0.0300463422
17.0000000000,48.0000000000,0.4053736558,0.3518327124,0.2427936318,0.4215551221,0.3658769629,0.2125679151,0.0383851729
17.0000000000,49.0000000000,0.4057667356,0.3697935537,0.2244397107,0.4230886516,0.3855797981,0.1913315503,0.0409415756
17.0000000000,50.0000000000,0.3608465774,0.4147654261,0.2243879965,0.3725987095,0.4282735993,0.1991276912,0.0315409898
17.0000000000,51.0000000000,0.2945877782,0.4663658095,0.2390464123,0.3007210062,0.4760754039,0.2232035898,0.0203950768
17.0000000000,52.0000000000,0.2471475165,0.5034724102,0.2493800733,0.2506239212,0.5105543097,0.2388217692,0.0138710012
17.0000000000,53.0000000000,0.2178629383,0.5307517078,0.2513853539,0.2203164331,0.5367288442,0.2429547227,0.0111362312
17.0000000000,54.0000000000,0.1992966892,0.5455909780,0.2551123328,0.2014360173,0.5514475635,0.2471164192,0.0106203851
17.0000000000,55.0000000000,0.1901015643,0.5643409093,0.2455575264,0.1926170553,0.5718084675,0.2355744772,0.0130595446
17.0000000000,59.0000000000,0.1858510538,0.6657461232,0.1484028230,0.1968396282,0.7051088317,0.0980515401,0.0558250112
17.0000000000,60.0000000000,0.1777501702,0.6806771458,0.1415726840,0.1875166132,0.7180767980,0.0944065888,0.0520830813
17.0000000000,61.0000000000,0.1757570185,0.6868832148,0.1373597668,0.1828256316,0.7145083519,0.1026660165,0.0386631409
17.0000000000,62.0000000000,0.1912580548,0.6687945491,0.1399473961,0.1960921384,0.6856984581,0.1182094036,0.0246521029
17.0000000000,63.0000000000,0.2204703224,0.6300355846,0.1494940930,0.2240375592,0.6402296373,0.1357328035,0.0159224942
17.0000000000,64.0000000000,0.2447856517,0.5936976091,0.1615167392,0.2475887895,0.6004962765,0.1519149340,0.0113217477
17.0000000000,65.0000000000,0.2466795447,0.5751139391,0.1782065162,0.2488631919,0.5802049407,0.1709318674,0.0087744885
17.0000000000,66.0000000000,0.2861403136,0.5265060260,0.1873536604,0.2880623802,0.5300426814,0.1818949384,0.0066723973
17.0000000000,67.0000000000,0.3481834542,0.4643701189,0.1874464269,0.3499704252,0.4667533911,0.1832761837,0.0051060629
17.0000000000,68.0000000000,0.2582331950,0.5276247792,0.2141420258,0.2595979343,0.5304132289,0.2099888369,0.0052571269
17.0000000000,69.0000000000,0.1832003265,0.5878733216,0.2289263520,0.1842908946,0.5913728564,0.2243362490,0.0059176453
17.0000000000,70.0000000000,0.1811162808,0.5860412322,0.2328424870,0.1821767022,0.5894724570,0.2283508408,0.0058208399
18.0000000000,45.0000000000,0.4211606799,0.3065652140,0.2722741061,0.4317923590,0.3143040727,0.2539035682,0.0246222031
18.0000000000,46.0000000000,0.4209795731,0.3141281594,0.2648922675,0.4324220767,0.3226663708,0.2449115525,0.0264614233
18.0000000000,47.0000000000,0.4074817097,0.3343032220,0.2582150683,0.4197506538,0.3443688212,0.2358805250,0.0292291245
18.0000000000,48.0000000000,0.4267812260,0.3380588293,0.2351599447,0.4409812254,0.3493068292,0.2097119454,0.0322009161
18.0000000000,49.0000000000,0.4215416108,0.3580222328,0.2204361564,0.4355382006,0.3699097671,0.1945520323,0.0321363082
18.0000000000,50.0000000000,0.3421771153,0.4243517111,0.2334711736,0.3513937828,0.4357817818,0.2128244354,0.0262288861
18.0000000000,51.0000000000,0.2924444961,0.4630568007,0.2444987031,0.2975346705,0.4711165860,0.2313487435,0.0171078360
18.0000000000,52.0000000000,0.2387384466,0.5102458858,0.2510156676,0.2418362124,0.5168666134,0.2412971742,0.0128093544
18.0000000000,53.0000000000,0.2078225350,0.5450851465,0.2470923184,0.2101442926,0.5511747439,0.2386809635,0.0110483970
18.0000000000,54.0000000000,0.1957428924,0.5636476935,0.2406094141,0.1979053627,0.5698745935,0.2322200438,0.0109267900
18.0000000000,55.0000000000,0.1979847646,0.5761433176,0.2258719178,0.2005715302,0.5836709055,0.2157575644,0.0128969730
18.0000000000,58.0000000000,0.2043393093,0.6517919268,0.1438687639,0.2140573533,0.6827900869,0.1031525597,0.0453992534
18.0000000000,60.0000000000,0.1814829077,0.6839270486,0.1345900437,0.1921888744,0.7242729982,0.0835381274,0.0557054449
18.0000000000,61.0000000000,0.1771942846,0.6918531774,0.1309525380,0.1854712786,0.7241706115,0.0903581098,0.0446268236
18.0000000000,63.0000000000,0.2062479836,0.6513145528,0.1424374636,0.2101689098,0.6636965224,0.1261345679,0.0186560712
18.0000000000,64.0000000000,0.2309923919,0.6137301409,0.1552774672,0.2340153653,0.6217619634,0.1442226713,0.0129178414
18.0000000000,65.0000000000,0.2477092096,0.5810002312,0.1712905593,0.2501204182,0.5866557043,0.1632238775,0.0096401912
18.0000000000,66.0000000000,0.2774050912,0.5388770759,0.1837178329,0.2794861371,0.5429196402,0.1775942227,0.0074459718
18.0000000000,67.0000000000,0.3477028300,0.4687098871,0.1835872828,0.3496598098,0.4713479323,0.1789922579,0.0055968108
18.0000000000,68.0000000000,0.3476376138,0.4586625108,0.1936998754,0.3493398049,0.4609083300,0.1897518652,0.0048725940
18.0000000000,69.0000000000,0.2342790853,0.5445730048,0.2211479099,0.2355879860,0.5476154957,0.2167965183,0.0055558890
18.0000000000,70.0000000000,0.2086425395,0.5579008120,0.2334566484,0.2098203409,0.5610502002,0.2291294589,0.0056133804
19.0000000000,45.0000000000,0.3871130376,0.3357222327,0.2771647297,0.3978765479,0.3450568439,0.2570666083,0.0270523868
19.0000000000,46.0000000000,0.3824497858,0.3455948931,0.2719553211,0.3936696808,0.3557335795,0.2505967396,0.0285007853
19.0000000000,47.0000000000,0.3782570970,0.3562741808,0.2654687222,0.3894270269,0.3667949552,0.2437780179,0.0286829857
19.0000000000,48.0000000000,0.4523173695,0.3211773345,0.2265052960,0.4646085609,0.3299049501,0.2054864890,0.0264549396
19.0000000000,49.0000000000,0.4568239830,0.3314032082,0.2117728088,0.4682144767,0.3396664482,0.1921190751,0.0243275130
19.0000000000,50.0000000000,0.3459868439,0.4157268218,0.2382863343,0.3533191006,0.4245370290,0.2221438704,0.0207525059
19.0000000000,51.0000000000,0.2871489171,0.4653835613,0.2474675216,0.2915263056,0.4724780147,0.2359956797,0.0150154150
19.0000000000,52.0000000000,0.2381827499,0.5124873263,0.2493299238,0.2410682262,0.5186958785,0.2402358953,0.0119695422
19.0000000000,53.0000000000,0.2149540150,0.5488302787,0.2362157063,0.2173007531,0.5548220764,0.2278771704,0.0107994940
19.0000000000,54.0000000000,0.1995167731,0.5758902735,0.2245929534,0.2017146325,0.5822342305,0.2160511371,0.0108958845
19.0000000000,55.0000000000,0.2123070931,0.5815294154,0.2061634915,0.2149403539,0.5887421683,0.1963174777,0.0122511235
19.0000000000,64.0000000000,0.2224632665,0.6249099957,0.1526267378,0.2256491995,0.6338594345,0.1404913660,0.0141189644
19.0000000000,65.0000000000,0.2450358665,0.5877992207,0.1671649128,0.2476900039,0.5941660433,0.1581439528,0.0107155611
19.0000000000,66.0000000000,0.2661642531,0.5502844364,0.1835513105,0.2684321000,0.5549731232,0.1765947768,0.0084484935
19.0000000000,67.0000000000,0.3130975352,0.4969829479,0.1899195168,0.3151693327,0.5002715334,0.1845591339,0.0065736010
19.0000000000,68.0000000000,0.3583447947,0.4490609794,0.1925942260,0.3602348162,0.4514294662,0.1883357176,0.0052466377
19.0000000000,69.0000000000,0.2994435105,0.4861763451,0.2143801445,0.3010145911,0.4887271509,0.2102582579,0.0052192841
19.0000000000,70.0000000000,0.2367406949,0.5254967096,0.2377625955,0.2380423610,0.5283860365,0.2335716025,0.0054682120
20.0000000000,45.0000000000,0.3587766077,0.3634790520,0.2777443404,0.3695457074,0.3743893011,0.2560649914,0.0291414554
20.0000000000,46.0000000000,0.3534677769,0.3719422574,0.2745899657,0.3643136246,0.3833549782,0.2523313972,0.0297706343
20.0000000000,47.0000000000,0.3464636510,0.3822763098,0.2712600392,0.3567789923,0.3936579096,0.2495630981,0.0289124123
20.0000000000,48.0000000000,0.4079673487,0.3508615070,0.2411711443,0.4183565001,0.3597964213,0.2218470786,0.0248332496
20.0000000000,49.0000000000,0.4186216412,0.3553685263,0.2260098325,0.4278634393,0.3632139022,0.2089226584,0.0215998780
20.0000000000,50.0000000000,0.3182557039,0.4342280095,0.2475162866,0.3243120004,0.4424912191,0.2331967805,0.0186742905
20.0000000000,51.0000000000,0.2745283176,0.4761497084,0.2493219740,0.2784614451,0.4829714364,0.2385671185,0.0141244957
20.0000000000,52.0000000000,0.2383214072,0.5126454466,0.2490331461,0.2410702664,0.5185584285,0.2403713050,0.0114027302
20.0000000000,53.0000000000,0.2332804670,0.5390330681,0.2276864649,0.2356930259,0.5446076841,0.2196992900,0.0102360216
20.0000000000,54.0000000000,0.2258354158,0.5626977627,0.2114668215,0.2281284598,0.5684111747,0.2034603655,0.0100515475
20.0000000000,55.0000000000,0.2423629690,0.5651642999,0.1924727311,0.2450111717,0.5713396230,0.1836492052,0.0108084979
20.0000000000,64.0000000000,0.2130197835,0.6336714076,0.1533088090,0.2162155843,0.6431779782,0.1406064375,0.0147806221
20.0000000000,65.0000000000,0.2332493564,0.5987565672,0.1679940763,0.2360188002,0.6058657945,0.1581154053,0.0117339967
20.0000000000,66.0000000000,0.2605050830,0.5565465469,0.1829483701,0.2629840937,0.5618427385,0.1751731678,0.0094264663
20.0000000000,67.0000000000,0.3075095727,0.5003275210,0.1921629062,0.3097858634,0.5040311158,0.1861830208,0.0073479487
